PERIOD,PRD_NBR,DC_NBR,warehouse_receipts
1,476493001,18,130
1,476493001,14,24
1,476493001,17,172
1,476493011,17,176
1,476493011,18,160
1,476493011,14,39
1,476538001,18,130
1,476538001,17,120
1,476538001,14,56
1,476538011,14,12
1,476538011,18,46
1,476538011,17,24
1,476544011,18,2
1,476544011,17,16
1,476544011,14,10
1,476550001,17,86
1,476550001,18,100
1,476550001,14,34
1,476550011,17,46
1,476550011,14,30
1,476550011,18,82
1,476574001,18,0
1,476574001,17,0
1,476574001,14,0
1,476574011,14,0
1,476574011,17,0
1,476575001,14,0
1,476575001,17,0
1,476575001,18,0
1,476575041,17,1
1,476575041,14,0
1,476575041,18,0
1,476575051,17,1
1,476575051,18,0
1,476575051,14,0
1,476581001,18,0
1,476581001,17,0
1,476581001,14,0
1,476583001,17,0
1,476583001,18,0
1,476583001,14,0
1,476590001,14,0
1,476590001,17,326
1,476590001,18,413
1,476598001,17,0
4,476598001,14,349
4,476598001,17,804
1,476598001,14,0
1,476598001,18,0
4,476598001,18,777
1,476598011,17,0
4,476598011,14,291
1,476598011,18,0
4,476598011,17,659
1,476598011,14,0
4,476598011,18,650
1,476598021,18,24
1,476598021,14,4
4,476598021,17,448
4,476598021,18,439
1,476598021,17,0
4,476598021,14,213
4,476598031,14,27
4,476598031,18,48
1,476598031,17,12
1,476598031,18,6
4,476598031,17,65
1,476599001,17,48
1,476599001,14,0
1,476599001,18,6
1,476599011,18,0
1,476599011,17,2
1,476599011,14,0
1,476599021,14,0
1,476599021,18,0
1,476599021,17,0
1,476621001,14,42
1,476621001,17,0
1,476621001,18,0
1,476621011,18,0
1,476621011,17,0
1,476621021,18,0
1,476621021,17,0
1,476621031,14,0
1,476621031,17,0
1,476621031,18,0
3,476625001,14,1449
3,476625001,18,2747
1,476625001,18,0
1,476625001,14,0
3,476625001,17,2804
1,476625001,17,2
3,476625011,17,1727
3,476625011,18,1407
3,476625011,14,788
1,476625011,14,0
1,476625011,17,0
1,476625011,18,0
1,476626011,17,0
1,476629011,17,0
1,476631001,14,342
1,476631001,18,0
1,476631001,17,1
1,476631011,17,0
1,476631011,14,1049
1,476631011,18,0
2,476637001,14,118
1,476637001,18,0
1,476637001,14,388
1,476637001,17,0
1,476640001,18,32
1,476640001,14,10
1,476640011,18,8
1,476640011,17,1
1,476640021,18,0
1,476640031,18,0
1,476640031,17,0
1,476640031,14,6
1,476640051,17,0
1,476640051,18,111
1,476640051,14,0
1,476645001,18,28
4,476645001,17,10578
1,476645001,14,16
4,476645001,18,9969
4,476645001,14,5453
1,476645001,17,38
1,476645011,17,54
4,476645011,18,11124
4,476645011,17,11814
1,476645011,14,24
4,476645011,14,6062
1,476645011,18,40
4,476657001,14,2217
4,476657001,17,4172
1,476657001,14,1644
1,476657001,18,2622
4,476657001,18,3621
1,476657001,17,592
1,476670001,14,0
1,476670001,17,0
1,476670001,18,0
1,476671001,17,3
1,476671001,14,0
1,476671001,18,0
1,476693001,17,1
1,476693001,18,0
1,476693011,14,0
1,476693011,17,0
1,476693021,17,0
1,476693021,18,0
1,476693031,17,0
1,476693031,18,0
1,476696001,18,0
1,476696011,18,0
1,476697001,18,0
1,476697001,14,300
1,476697001,17,94
1,476697011,18,0
1,476697011,14,529
1,476699001,18,0
1,476699001,14,0
1,476699001,17,0
1,476717001,18,0
1,476717001,17,0
1,476754001,14,0
1,476754001,18,0
1,476754001,17,30
4,476798001,14,1798
4,476798001,17,4739
1,476798001,14,0
4,476798001,18,3463
1,476798001,17,0
1,476798001,18,0
1,476801021,18,366
1,476801021,17,706
1,476801021,14,124
1,476806031,14,46
1,476806031,18,341
1,476806031,17,675
2,476806031,14,2
1,476817021,14,30
1,476817021,17,82
1,476817021,18,72
1,476819011,18,32
1,476819011,17,42
1,476819011,14,8
1,476860001,14,0
1,476860001,17,0
1,476860001,18,6
1,476860011,14,154
1,476860011,17,354
1,476860011,18,1018
1,476860021,18,0
1,476860021,17,0
1,476860021,14,0
1,476860031,17,242
1,476860031,18,281
1,476860031,14,62
1,476860041,17,70
1,476860041,14,196
1,476860041,18,177
1,476860051,18,1378
1,476860051,17,942
1,476860051,14,139
1,476860061,18,423
1,476860061,14,262
1,476860061,17,42
1,476860071,17,254
1,476860071,14,204
1,476860071,18,576
1,476860081,18,981
1,476860081,14,172
1,476860081,17,514
1,476860091,17,562
2,476860091,14,88
1,476860091,18,694
1,476860091,14,44
1,476860111,18,16
1,476860111,17,10
1,476860121,18,24
1,476860121,14,0
1,476860121,17,60
1,476860131,17,8
1,476860131,14,0
1,476860131,18,20
1,476860141,18,0
1,476860141,14,0
2,476860141,14,20
1,476860141,17,1
1,476860171,17,40
1,476860171,14,0
1,476860171,18,0
2,476871001,14,102
1,476871001,17,0
1,476871001,18,0
1,476871001,14,0
1,476871011,14,0
1,476871011,18,0
1,476871011,17,0
1,476871031,18,34
1,476871031,14,116
1,476871031,17,256
1,476871041,18,55
1,476871041,14,1262
1,476871041,17,308
1,476905001,18,0
1,476918001,18,0
1,476920001,17,4
1,476920001,18,48
1,476920001,14,8
1,476927001,14,0
1,476927001,18,0
1,476927001,17,2
1,476929001,18,0
1,476929001,17,2
1,476929001,14,6
1,476930001,18,20
1,476930001,14,6
1,477045001,17,0
1,477045001,18,0
1,477045001,14,0
1,477047001,18,2
1,477047001,17,0
1,477047001,14,0
1,477048001,17,0
1,477050001,18,0
1,477050001,17,2
1,477050001,14,0
1,477054001,14,0
1,477079011,17,1716
1,477079011,18,1024
1,477079011,14,1348
1,477079031,14,1048
1,477079031,17,2
1,477079031,18,20
1,477080001,18,0
1,477080011,18,0
1,477082001,18,0
1,477082001,14,351
1,477082001,17,6
1,477082011,18,0
1,477082011,14,47
1,477082011,17,0
1,477082021,18,0
1,477082021,14,31
1,477082021,17,0
1,477082031,17,10
1,477082031,14,45
1,477082031,18,0
1,477086021,17,234
2,477086021,18,1284
4,477086021,17,2419
4,477086021,18,2174
1,477086021,18,106
2,477086021,14,638
2,477086021,17,1378
4,477086021,14,1107
1,477086021,14,94
1,477088001,18,1624
1,477088001,14,976
1,477088001,17,2487
1,477088011,17,2326
1,477088011,14,872
1,477088011,18,1562
2,477088021,17,128
1,477088021,17,12
1,477088021,18,486
1,477088021,14,306
1,477088031,17,356
1,477088031,14,156
2,477088031,17,70
1,477088031,18,310
1,477088051,17,1828
1,477088051,14,142
1,477088051,18,818
1,477089011,18,0
1,477092001,18,208
1,477092001,14,56
1,477092001,17,0
1,477289001,18,0
1,477289001,14,0
1,477289031,18,392
1,477289031,17,216
1,477289031,14,8
1,477296001,14,190
1,477296001,18,400
1,477296001,17,8
1,477296011,14,174
1,477296011,17,158
1,477296011,18,458
1,477296021,17,302
1,477296021,14,298
2,477296021,17,111
1,477296021,18,478
1,477296031,14,132
1,477296031,17,344
1,477296031,18,372
1,477301001,18,60
1,477301001,17,2
1,477301001,14,108
2,477305001,14,74
1,477305001,17,2283
1,477305001,18,3302
1,477305001,14,871
1,477305011,17,1534
1,477305011,14,809
2,477305011,14,68
1,477305011,18,2018
1,477310001,14,0
1,477310001,18,124
1,477310001,17,1
2,477310001,14,41
2,477310011,14,41
1,477310011,17,2
1,477310011,18,139
1,477310011,14,0
2,477310021,14,4
1,477310021,17,0
1,477310021,18,0
1,477310031,18,97
2,477310031,14,20
1,477310031,14,0
1,477310031,17,11
1,477311001,17,1470
1,477311001,14,690
1,477311001,18,1358
1,477329001,14,11
1,477329001,17,622
1,477329001,18,199
1,477329011,18,292
1,477329011,17,719
1,477329011,14,33
1,477331001,17,298
1,477331001,14,39
1,477331001,18,762
1,477331011,14,49
1,477331011,17,652
1,477331011,18,1081
1,477333001,17,660
1,477333001,18,1120
1,477333001,14,67
1,477333011,17,422
1,477333011,18,853
1,477333011,14,34
2,477337001,17,179
1,477337001,14,200
1,477337001,18,357
1,477337001,17,363
2,477337001,14,201
1,477337011,14,88
2,477337011,14,113
1,477337011,17,243
1,477337011,18,198
2,477337011,17,158
1,477338001,18,403
1,477338001,17,436
2,477338001,14,150
1,477338001,14,80
2,477338011,14,73
1,477338011,18,231
1,477338011,17,224
1,477338011,14,28
1,477339001,17,403
1,477339001,14,55
1,477339001,18,357
2,477339001,14,151
2,477339011,14,131
1,477339011,14,67
1,477339011,17,342
1,477339011,18,373
1,477346031,14,1000
1,477346031,17,0
1,477346031,18,0
1,477346041,14,1450
1,477346041,18,0
1,477346041,17,0
1,477346051,17,0
1,477346051,14,1064
1,477346051,18,0
1,477347021,18,0
1,477347021,14,652
1,477347021,17,1
1,477347031,18,0
1,477347031,14,216
1,477347031,17,0
1,477348001,17,0
1,477348001,18,0
1,477348001,14,0
1,477348011,17,0
1,477348011,18,0
1,477348011,14,0
1,477348021,17,0
1,477348021,14,0
1,477348021,18,0
1,477364001,17,0
1,477364011,14,0
1,477364011,17,0
2,477364011,17,214
2,477443001,14,40
1,477443001,18,0
1,477455001,18,322
1,477455001,17,0
2,477455001,17,720
1,477455001,14,0
1,477455021,14,530
1,477455021,17,212
1,477455021,18,3116
1,477476001,18,166
1,477476001,17,236
1,477476011,18,258
1,477476011,14,88
1,477476011,17,382
1,477476021,14,66
1,477476021,17,488
1,477476021,18,284
1,477478001,14,592
2,477478001,14,204
1,477478001,17,144
1,477478001,18,12
2,477478011,14,246
1,477478011,18,45
1,477478011,17,136
1,477478011,14,53
1,477478021,14,433
2,477478021,14,184
1,477478021,18,93
1,477478021,17,126
1,477483001,14,9
1,477483001,18,0
1,477483001,17,0
1,477483011,18,0
1,477483011,17,20
2,477483011,14,20
1,477483011,14,132
1,477483021,17,0
1,477483021,18,0
2,477483021,14,64
1,477483021,14,0
1,477493001,17,122
1,477493001,14,4
1,477493001,18,48
2,477493011,17,397
1,477493011,17,172
1,477493011,14,32
1,477493011,18,74
1,477495001,17,143
1,477495001,14,96
1,477495001,18,174
2,477495001,18,82
2,477495001,14,185
1,477495011,14,186
1,477495011,17,98
1,477495011,18,58
1,477497001,17,212
1,477497001,18,0
1,477497001,14,0
1,477497011,14,151
1,477497011,17,664
1,477497011,18,190
1,477497021,14,346
1,477497021,17,112
1,477497021,18,64
1,477508001,17,0
1,477508001,18,0
2,477508011,14,107
1,477508011,17,715
1,477508011,18,252
1,477508011,14,9
1,477508021,17,409
1,477508021,14,0
1,477508021,18,0
1,477508031,14,0
1,477508031,17,337
1,477508031,18,356
1,477508041,17,76
1,477508041,18,36
1,477508041,14,45
1,477508051,14,0
1,477508051,17,283
1,477508051,18,0
1,477530011,18,0
1,477530011,14,56
1,477530011,17,0
1,477530021,14,1718
1,477530021,17,3826
1,477530021,18,706
1,477530031,17,154
1,477530031,14,60
1,477530031,18,60
1,477530041,18,26
1,477530041,14,76
1,477530041,17,102
1,477530051,17,234
1,477530051,18,80
1,477530051,14,34
1,477530061,18,162
1,477530061,17,254
1,477530061,14,84
1,477530071,18,926
1,477530071,17,2132
1,477530071,14,405
1,477530141,18,0
1,477530141,14,26
1,477530141,17,0
1,477530151,18,811
2,477530151,17,231
1,477530151,17,394
1,477530151,14,60
2,477530151,18,148
2,477530151,14,108
1,477530161,17,3325
1,477530161,18,1241
1,477530161,14,793
1,477530171,18,0
1,477530171,14,0
1,477530171,17,0
1,477530181,14,1251
1,477530181,18,705
1,477530181,17,2074
1,477530191,17,5837
1,477530191,14,3402
1,477530191,18,4626
1,477555001,17,0
1,477555001,18,0
1,477555001,14,16
1,477563001,14,0
1,477563001,17,4
1,477564001,18,34
1,477564001,17,0
1,477564001,14,24
1,477572021,18,182
1,477572021,17,226
1,477572021,14,39
1,477572031,18,35
1,477572031,14,11
1,477572031,17,44
1,477595001,18,0
1,477595001,17,0
1,477595001,14,128
1,477595011,18,0
1,477595011,14,172
1,477595011,17,0
1,477596001,17,182
1,477596001,18,114
1,477596001,14,20
1,477601001,18,334
1,477601001,14,324
4,477601001,14,65
3,477601001,17,277
3,477601001,18,269
4,477601001,17,152
4,477601001,18,103
3,477601001,14,205
1,477601001,17,546
1,477601011,18,312
1,477601011,17,750
4,477601011,14,67
3,477601011,17,453
1,477601011,14,174
4,477601011,18,103
4,477601011,17,125
3,477601011,18,204
3,477601011,14,143
1,477613001,14,0
1,477613001,17,0
1,477613001,18,104
1,477613011,18,495
1,477613011,14,114
1,477613011,17,0
1,477613021,14,138
1,477613021,18,25
1,477613021,17,0
1,477615001,14,0
1,477615001,17,0
1,477615011,18,0
1,477615011,14,0
1,477615021,17,2
1,477615021,18,0
1,477615021,14,0
1,477616001,17,0
1,477616001,18,0
1,477616001,14,0
1,477616011,18,0
1,477616011,17,0
1,477616011,14,0
1,477616021,18,0
1,477616021,17,0
1,477616021,14,0
1,477618001,17,0
1,477618001,18,0
1,477618011,17,0
1,477618011,18,0
1,477618011,14,3058
1,477621001,18,0
1,477621001,17,0
1,477621011,18,0
1,477622001,17,0
1,477622011,17,0
1,477622011,18,0
1,477622011,14,0
1,477625011,14,0
1,477625011,18,0
1,477625011,17,0
1,477628011,17,0
1,477628011,18,0
1,477628011,14,0
1,477628021,17,0
1,477628021,14,0
4,477648001,18,9360
1,477648001,14,620
1,477648001,17,1866
4,477648001,14,3120
4,477648001,17,11180
1,477648001,18,1937
4,477648351,17,8710
1,477648351,14,3399
1,477648351,17,9628
4,477648351,14,5460
1,477648351,18,6812
4,477648351,18,8293
1,477648421,18,0
1,477648421,17,10148
1,477648421,14,3755
4,477648421,14,7367
4,477648421,17,15225
4,477648421,18,17887
1,477655001,18,0
1,477655001,14,0
1,477655001,17,0
2,477656001,18,26
1,477656001,17,0
2,477656001,17,25
1,477656001,18,14
1,477658001,17,0
1,477658001,18,0
1,477658001,14,18
1,477659001,18,0
1,477659001,17,0
1,477659001,14,178
1,477660001,18,0
1,477660001,14,36
1,477660001,17,0
1,477661001,18,659
1,477661001,17,0
1,477661001,14,804
2,477662001,14,884
1,477662001,14,0
1,477662001,17,0
2,477662001,17,3834
1,477662001,18,0
1,477662011,18,0
2,477662011,14,857
1,477662011,17,0
2,477662011,17,3481
1,477662011,14,0
1,477662021,18,0
2,477662021,17,947
1,477662021,14,0
1,477662021,17,0
2,477662021,14,504
1,477662031,14,0
1,477662031,17,1
2,477662031,17,4890
1,477662031,18,0
2,477662031,14,904
2,477662041,14,1602
2,477662041,17,5790
1,477662041,17,0
1,477662041,14,0
1,477662041,18,0
2,477662051,17,395
1,477662051,14,0
2,477662051,14,182
1,477662051,18,0
1,477662051,17,0
2,477665001,14,160
1,477665001,18,0
1,477665001,17,0
1,477665011,17,0
1,477665011,18,0
1,477665021,18,0
1,477665021,17,0
1,477665031,18,0
1,477665031,17,0
1,477667001,14,0
1,477667001,18,0
1,477667001,17,985
2,477667001,17,322
2,477667001,14,180
1,477667011,17,876
1,477667011,14,0
1,477667011,18,12
1,477668001,18,0
1,477668001,17,1404
1,477668001,14,390
1,477668011,14,0
1,477668011,17,0
1,477668011,18,0
1,477668021,14,0
1,477668021,18,0
2,477668021,14,160
2,477668021,18,53
2,477668021,17,312
1,477668021,17,0
1,477668031,18,0
1,477668031,14,0
1,477668031,17,129
1,477669001,17,0
1,477669001,14,26
1,477669001,18,0
1,477669011,18,0
1,477669011,14,0
1,477671001,17,0
1,477671001,18,0
1,477671001,14,0
1,477671011,14,0
1,477671011,17,0
1,477671011,18,0
1,477672001,18,0
1,477672001,14,0
1,477672001,17,0
1,477672011,14,0
1,477672011,17,0
1,477672011,18,0
1,477672021,17,0
1,477673001,17,0
1,477673001,14,9
1,477673001,18,74
1,477673011,18,1110
1,477673011,14,458
1,477673011,17,1597
2,477673011,18,84
2,477673021,14,396
1,477673021,17,0
1,477673021,14,2011
1,477673021,18,0
1,477673031,18,57
1,477673031,17,0
1,477673031,14,303
1,477673041,14,164
2,477673041,18,96
1,477673041,18,0
1,477673041,17,0
1,477673051,17,598
1,477673051,18,467
1,477673051,14,180
1,477673061,14,42
1,477673061,18,77
1,477673061,17,68
1,477676001,18,0
1,477676001,17,0
1,477676011,18,0
1,477676011,14,0
1,477676011,17,0
1,477676021,17,0
1,477676021,18,0
1,477678001,14,0
1,477678001,17,0
1,477678001,18,0
1,477678011,14,0
1,477678011,17,0
1,477678011,18,0
1,477681001,18,21
1,477681001,17,0
1,477681011,18,0
1,477681011,14,0
1,477681011,17,10
1,477682001,14,0
1,477682001,18,0
1,477682001,17,0
1,477682021,17,0
1,477682021,14,0
1,477682021,18,0
1,477682031,14,0
1,477682031,18,0
1,477682031,17,0
1,477682041,18,0
1,477682051,17,0
1,477682051,18,0
1,477682061,14,0
1,477682061,17,0
1,477682061,18,0
1,477682071,17,0
1,477682071,18,0
1,477682071,14,0
2,477684001,14,32
1,477684001,14,0
2,477684001,18,20
1,477684001,17,0
1,477684011,18,0
1,477684011,14,0
1,477684021,18,0
1,477684021,17,0
1,477684031,17,0
1,477684031,18,0
1,477685001,17,0
1,477685001,14,0
1,477688001,17,0
1,477688001,18,10
1,477688011,18,5
1,477688011,17,5
1,477691011,14,0
1,477691011,17,0
1,477691011,18,0
1,477692001,14,2778
1,477692001,18,3749
1,477692001,17,1036
1,477692011,14,3408
1,477692011,18,4969
1,477692011,17,1298
1,477695001,18,0
1,477695001,14,0
1,477696001,17,162
1,477696001,18,0
1,477696011,17,194
1,477696011,18,0
1,477697001,14,0
1,477697001,17,0
2,477697001,18,8
1,477698001,14,16
1,477698001,17,266
1,477698001,18,20
1,477704001,18,57
1,477704001,14,65
1,477704001,17,147
1,477704011,14,79
1,477704011,17,168
1,477704011,18,64
1,477704021,14,33
1,477704021,18,187
1,477704021,17,110
1,477705001,14,58
1,477705001,18,94
1,477705001,17,760
1,477705011,18,359
1,477705011,14,0
1,477705011,17,0
1,477706001,17,0
1,477706001,14,0
1,477706001,18,0
1,477713001,17,661
1,477713001,18,1747
1,477713001,14,804
1,477713011,14,1966
1,477713011,17,1317
1,477713011,18,2026
1,477713021,18,1034
1,477713021,17,248
1,477713021,14,2051
1,477713031,18,2604
1,477713031,14,1379
1,477713031,17,628
1,477716021,17,0
1,477716021,18,0
1,477716051,17,0
1,477716051,14,0
1,477716051,18,0
1,477716061,17,0
1,477716061,18,0
2,477724001,14,797
1,477724001,17,0
1,477724001,14,0
1,477724001,18,0
1,477725001,18,751
1,477725001,17,3234
1,477725001,14,306
1,477725011,14,522
1,477725011,18,1700
1,477725011,17,2458
1,477725021,14,149
1,477725021,17,3369
1,477725021,18,649
1,477727001,14,0
1,477727001,18,0
1,477727001,17,1
1,477727011,14,28
1,477727011,18,0
1,477727011,17,2
1,477731001,17,758
2,477731001,14,84
1,477731001,14,1058
2,477731001,17,2958
1,477731001,18,1761
1,477731011,18,1126
1,477731011,17,0
2,477731011,17,3588
1,477731011,14,610
1,477731021,14,104
1,477731021,18,970
2,477731021,17,3177
1,477731021,17,0
1,477733001,14,0
1,477733001,17,0
1,477733001,18,0
1,477735001,17,0
1,477735001,18,0
1,477735001,14,38
1,477735011,17,0
1,477735011,18,2
1,477737001,18,0
1,477746001,17,0
2,477747001,14,276
1,477747001,18,23
1,477747001,14,0
2,477747001,18,423
1,477747001,17,0
1,477748001,14,49
1,477748001,18,1522
1,477748001,17,0
1,477748011,14,0
1,477748011,17,112
1,477748011,18,0
1,477748021,14,1244
1,477748021,17,635
1,477748021,18,4218
1,477748031,18,0
1,477748041,14,0
1,477748041,18,0
1,477748041,17,76
1,477748051,18,0
1,477749001,17,0
1,477749001,18,0
1,477749001,14,0
4,477749011,14,8771
4,477749011,17,16909
4,477749011,18,14320
1,477749011,17,0
1,477749011,18,0
1,477749011,14,0
1,477749021,18,0
1,477749021,14,0
1,477749021,17,0
1,477750001,14,0
1,477750001,17,0
1,477750011,17,0
1,477750011,14,0
1,477750021,18,0
1,477750021,17,0
1,477750031,17,0
1,477750041,17,0
1,477750051,17,0
1,478002001,14,0
1,478002001,17,0
1,478002001,18,110
1,478002011,17,2
1,478002011,18,0
1,478002011,14,0
1,478002021,14,132
1,478002021,18,0
1,478002021,17,84
1,478002031,18,0
1,478002031,17,2
1,478002041,14,86
1,478002041,17,106
1,478002041,18,20
1,478002051,18,0
1,478002051,14,40
1,478002051,17,104
1,478005011,14,3404
1,478005011,18,664
1,478005011,17,9776
1,478005031,14,1586
1,478005031,18,96
1,478005031,17,4125
1,478005041,17,5723
1,478005041,18,221
1,478005041,14,1598
1,478005051,14,1492
1,478005051,17,4842
1,478005051,18,204
1,478006001,18,6
1,478009001,17,23
1,478009001,18,17
1,478009001,14,9
1,478010001,14,0
1,478010001,17,0
1,478010001,18,0
1,478011001,14,0
1,478011001,17,0
1,478011001,18,0
1,478011011,18,0
1,478011011,17,0
1,478011011,14,0
1,478012001,14,200
1,478012001,17,0
1,478012001,18,0
1,478013001,14,0
1,478013001,17,0
1,478015001,17,0
1,478015001,18,0
1,478015001,14,0
1,478017001,18,0
1,478017001,14,0
1,478017001,17,2
1,478019001,18,0
1,478020001,14,0
1,478020001,18,0
1,478020001,17,0
1,478021001,18,0
1,478022001,14,0
1,478022001,18,0
1,478022001,17,0
1,478023001,17,136
3,478023001,17,804
1,478023001,14,280
4,478023001,18,1873
4,478023001,17,796
2,478023001,14,9
4,478023001,14,371
1,478023001,18,28
4,478023011,14,303
1,478023011,14,170
4,478023011,18,1547
3,478023011,17,672
1,478023011,17,20
1,478023011,18,2
4,478023011,17,693
1,478025001,17,0
1,478025001,14,0
1,478027001,17,0
1,478030001,18,0
1,478030001,14,0
1,478030001,17,0
1,478031001,14,0
1,478031001,17,0
1,478032001,14,0
1,478032001,18,0
1,478032001,17,18
1,478034011,17,0
1,478034011,18,0
1,478034031,17,0
1,478034031,14,0
1,478034031,18,0
1,478034041,17,0
1,478034041,18,0
1,478035001,18,0
1,478035001,17,0
1,478038001,18,0
1,478038001,14,0
1,478038001,17,0
1,478039001,18,0
1,478039001,17,0
1,478040001,14,0
1,478040001,17,1
1,478040001,18,0
1,478041001,17,0
1,478041001,18,685
1,478042001,18,480
1,478042001,14,98
1,478042001,17,582
1,478042011,14,64
1,478042011,18,222
1,478042011,17,1296
1,478042021,14,0
1,478042021,18,0
1,478042021,17,43
1,478042031,17,775
1,478042031,18,154
1,478042031,14,66
1,478043001,14,0
1,478043001,17,0
1,478043001,18,0
1,478044001,18,0
1,478044001,17,0
1,478045001,14,0
1,478045001,17,0
1,478045001,18,0
1,478046001,18,0
1,478046001,17,0
1,478047001,18,0
1,478047001,14,0
1,478047001,17,0
1,478049001,18,86
1,478049001,14,50
1,478049001,17,170
1,478051001,18,0
2,478051001,17,15098
