PGM_GRP_ID_S,PRD_NBR,PRC_STR_GRP_ID_S,ELAS_IDX_RAT
70222,172851041,681,-1.07155
71917,171540031,730,-1.72633
71917,171540041,716,-1.6235
71917,171540041,724,-1.67112
71917,171540041,726,-1.64894
71917,171540041,744,-1.59646
71917,171540051,724,-1.67112
72485,173191021,739,-1.223
72485,173191021,740,-1.19247
72477,173197001,740,-0.90896
72477,173197041,722,-0.8608
72477,173197041,740,-0.90896
70587,171647021,717,-1.33757
70587,171647021,728,-1.32093
70587,171647041,738,-1.30827
70587,171647041,740,-1.33273
72521,171723001,726,-1.32498
72521,171723001,729,-1.32052
70222,172852041,700,-1.29471
70222,172852041,678,-1.12894
10008,172855001,675,-1.1323
71917,171540051,742,-1.69343
71917,171540051,745,-1.6746
71917,171543001,716,-1.6235
71917,171543011,729,-1.64399
71145,173413021,671,-1.7573
71145,173413051,657,-2.0916
70337,173463031,739,-1.5294
70337,173463041,696,-1.50343
70337,173463051,714,-1.50067
70337,173463071,719,-1.4911
2797,173363001,716,-1.60217
2797,173363011,716,-1.16435
1258,173374001,726,-1.63927
71145,173413051,689,-2.0916
71145,173413051,706,-2.0916
71145,173413061,671,-2.0916
71145,173413061,675,-2.0916
70337,173463091,722,-1.0302
69239,173467001,710,-1.1244
69239,173467001,714,-1.09972
474,173305001,730,-1.20479
471,173379001,702,-1.71207
471,173379001,724,-1.64533
471,173379001,730,-1.72491
471,173379001,732,-1.56899
471,173379001,745,-1.6155
70554,173387001,687,-1.46668
70551,173415021,686,-1.50515
70551,173415021,693,-1.55985
69239,173467031,714,-1.50067
69239,173467041,696,-1.50343
69239,173467041,719,-1.4911
69517,173468001,722,-1.5294
69517,173468001,723,-1.50394
474,173305031,745,-1.16745
474,173305041,716,-1.16435
474,173305041,726,-1.1767
70554,173387051,731,-1.4658
70551,173415061,687,-1.46668
69517,173468021,740,-1.50787
69517,173468031,714,-1.50067
69517,173468031,725,-1.47659
474,173305041,730,-1.20479
474,173305051,716,-1.16435
70554,173387091,664,-1.48461
70554,173387091,686,-1.50515
70554,173387101,680,-1.48168
70551,173415091,678,-1.60474
70551,173415091,680,-1.48168
70551,173415091,686,-1.50515
70551,173415091,687,-1.46668
70551,173415091,693,-1.55985
70551,173415091,731,-1.4658
474,173305061,745,-1.16745
70551,173415101,681,-1.5855
70551,173415131,672,-1.4658
70551,173415131,680,-1.48168
70551,173415131,686,-1.50515
68847,173481021,722,-1.5294
68847,173481031,717,-1.51066
68847,173481031,719,-1.4911
68847,173481031,725,-1.47659
68847,173481031,739,-1.5294
249,173306011,745,-1.6155
249,173306021,702,-1.71207
249,173306021,711,-1.67413
70554,173387161,684,-1.48541
70554,173387171,681,-1.5855
70554,173387181,687,-1.46668
70551,173415141,681,-1.97249
70551,173415141,684,-1.8328
70551,173415141,733,-1.93365
69087,173416001,714,-1.50067
72483,173219111,739,-1.1715
72483,173219141,696,-1.2964
72483,173219141,710,-1.34933
72483,173219141,719,-1.35658
72483,173219141,725,-1.42669
72483,173219141,740,-1.27553
72483,173219161,714,-1.06488
2226,173310011,732,-1.56899
70554,173387201,680,-1.48168
70554,173387211,693,-1.55985
70550,173418011,700,-1.66031
70550,173418011,664,-1.48461
70550,173418011,733,-1.55734
72483,173219161,738,-1.08843
72483,173219171,710,-1.34933
72483,173219181,710,-1.34933
2749,173311001,729,-1.615
68825,173315021,681,-1.5855
68825,173315021,687,-1.46668
70554,173387241,686,-1.50515
70554,173387251,684,-1.48541
70532,173388011,664,-1.84771
70550,173418021,693,-1.55985
72483,173219191,696,-1.2964
72483,173219191,722,-1.1715
72483,173219191,728,-1.31504
72483,173219191,738,-1.35742
72483,173219201,714,-1.30274
72483,173219201,740,-1.27553
72483,173219221,714,-1.06488
72483,173219221,717,-1.04274
68825,173315031,687,-1.46668
68825,173315041,664,-1.48461
68825,173315051,687,-1.46668
68825,173315051,731,-1.4658
70532,173388011,693,-1.93093
70553,173398021,672,-1.4658
70553,173398021,678,-1.60474
70549,173420031,684,-1.48541
70549,173420031,687,-1.46668
70549,173420031,733,-1.55734
72483,173219221,723,-1.057
70555,173323001,664,-1.48461
70555,173323001,681,-1.5855
70555,173323011,687,-1.46668
70555,173323041,664,-1.48461
70553,173398041,700,-1.66031
70553,173398041,664,-1.48461
70553,173398041,713,-1.614
71889,173426011,666,-0.9577
71889,173426011,706,-0.96062
71889,173426011,727,-0.9577
71889,173426021,662,-0.9577
72483,173219261,740,-1.0475
72483,173219291,714,-1.30274
70555,173323041,731,-1.4658
69318,173348001,686,-1.50515
72861,173402021,731,-1.8269
72861,173402021,733,-1.92815
72861,173402031,672,-1.8269
72861,173402031,693,-1.93093
72861,173402031,694,-1.86352
71889,173426021,706,-0.96062
72858,173445041,733,-1.09209
70206,173450001,664,-1.56831
70206,173450001,681,-1.64079
72483,173219291,723,-1.29454
72483,173219291,738,-1.35742
72481,173222011,723,-1.057
69318,173348061,686,-1.50515
72861,173402061,664,-1.84771
70206,173450001,686,-1.58307
70206,173450001,694,-1.57859
70206,173450041,700,-1.69454
72483,173224031,738,-1.08843
72483,173224091,723,-1.057
72483,173224091,728,-1.06725
1797,173233001,716,-1.58459
2411,173355001,730,-1.72491
72861,173402061,686,-1.87043
72861,173402061,731,-1.8269
70552,173403011,664,-1.48461
70206,173450061,700,-1.69454
775,173238001,720,-1.03474
775,173238001,724,-1.00773
775,173238001,732,-1.08419
1379,173263001,720,-1.48988
1379,173263001,726,-1.55795
2411,173355011,732,-1.56899
2411,173355011,742,-1.62282
2411,173355031,726,-1.1767
2411,173355031,745,-1.16745
70552,173403051,700,-1.66031
70552,173403051,678,-1.60474
70552,173403061,672,-1.4658
71419,173461001,717,-1.51066
71419,173461001,740,-1.50787
68719,173462001,717,-1.07724
68719,173462001,722,-1.0302
68719,173462001,725,-1.16538
477,173296001,730,-1.25855
2411,173355051,716,-1.16435
70552,173403061,693,-1.55985
70552,173403061,733,-1.55734
70552,173403071,694,-1.49891
70552,173403071,731,-1.4658
71145,173413021,657,-1.7573
68719,173462021,728,-1.10624
70337,173463001,710,-1.4926
70337,173463001,717,-1.51066
70337,173463011,719,-1.4911
70337,173463021,696,-1.50343
1875,173299001,724,-1.64533
1875,173299001,732,-1.56899
1875,173299001,745,-1.6155
68993,173545011,740,-1.13077
69351,173551011,723,-1.32469
71915,173728041,726,-1.64894
71915,173728061,702,-1.71647
71915,173728061,724,-1.67112
71915,173728061,730,-1.72633
68638,173617141,677,-1.3732
68638,173617141,737,-1.37515
68638,173617171,691,-1.3732
68943,173643121,703,-1.5174
68943,173643121,709,-1.5174
68943,173643121,737,-1.5174
10043,173649011,671,-0.9072
68965,173556021,728,-1.14089
68965,173556021,740,-1.13077
69233,173557001,739,-1.1041
69233,173557011,696,-1.13626
71915,173728061,745,-1.6746
67492,173739001,702,-1.71647
68638,173617171,708,-1.3732
68638,173617171,715,-1.3732
68638,173617171,737,-1.37515
68638,173617201,704,-1.3732
10043,173649031,667,-0.9072
69512,173693001,737,-1.36353
69512,173693031,688,-1.3614
69512,173693031,735,-1.3614
67492,173740031,702,-1.71647
67492,173740031,720,-1.62388
68638,173617211,703,-1.37481
68638,173617211,708,-1.3732
68638,173617221,682,-1.6245
68638,173617221,704,-1.6245
10043,173649041,667,-0.9072
69512,173693051,698,-1.3614
69512,173693051,707,-1.3614
69512,173693051,718,-1.3614
69512,173693051,737,-1.36353
69512,173693061,704,-1.3614
72485,173743001,717,-1.2863
72485,173743001,728,-1.27477
72485,173743011,722,-1.305
72485,173743011,723,-1.27909
72485,173743021,725,-1.25126
72485,173743021,728,-1.27477
68638,173617231,703,-1.4137
68638,173617231,704,-1.4137
68638,173617231,707,-1.4137
71890,173655031,683,-0.9072
71890,173655031,727,-0.9072
69512,173693061,736,-1.3614
69512,173693061,737,-1.36353
72485,173743041,722,-1.305
68638,173617241,703,-1.37481
71151,173677051,706,-1.15576
71151,173677061,668,-1.1539
69512,173693081,737,-1.3989
69512,173693181,703,-1.36315
72485,173743051,728,-1.27477
72485,173743061,723,-1.27909
10262,173744001,716,-1.40506
10262,173744001,724,-1.39978
10262,173744001,730,-1.39703
68638,173617251,704,-1.3732
68638,173617251,707,-1.3732
68638,173617251,736,-1.3732
70277,173631071,677,-1.3614
68847,173481041,728,-1.49969
72476,173482031,710,-1.22364
72476,173482031,722,-1.2916
72476,173482071,696,-1.24386
72476,173482071,719,-1.22086
69512,173693191,718,-1.3614
69233,173557021,725,-1.16951
69233,173557031,714,-1.13968
69233,173557031,719,-1.15154
69233,173557031,728,-1.14089
70277,173631071,735,-1.3614
70277,173631081,682,-1.3614
70277,173631081,735,-1.3614
72476,173482071,739,-1.2916
72476,173484061,723,-1.24458
72476,173484061,738,-1.22054
68897,173485001,738,-1.49092
69512,173693211,682,-1.3614
69512,173693211,708,-1.3614
69233,173557041,740,-1.13077
69331,173558021,738,-1.15176
69682,173642051,677,-1.3732
69682,173642051,708,-1.3732
69682,173642051,735,-1.3732
68897,173485011,725,-1.47659
68897,173485011,739,-1.5294
68897,173485011,740,-1.50787
69685,173507041,710,-1.14968
69685,173507041,714,-1.13968
10021,173527011,666,-1.7573
10021,173527011,671,-1.7573
69512,173693221,682,-1.3614
69512,173693221,691,-1.3614
69512,173693221,703,-1.36315
69512,173693221,707,-1.3614
69331,173558031,725,-1.16951
69331,173558031,738,-1.15176
69331,173558051,714,-1.32532
69331,173558051,717,-1.32205
69331,173558051,738,-1.32954
69331,173558061,710,-1.32891
69331,173558061,722,-1.3152
69331,173558061,738,-1.32954
69682,173642061,715,-1.3732
69682,173642061,718,-1.3732
69682,173642061,737,-1.37515
69682,173642081,677,-1.3732
69682,173642081,705,-1.3732
10021,173527041,667,-1.7573
69512,173693231,708,-1.3614
69512,173693241,688,-1.3614
69512,173693241,735,-1.3614
69512,173693241,737,-1.36353
72475,173559031,723,-1.13564
70120,173560001,677,-1.2167
70120,173560001,688,-1.2167
69682,173642081,737,-1.37515
69682,173642111,705,-1.3732
69682,173642161,698,-1.3732
10021,173527051,706,-1.75592
10021,173527061,662,-2.0916
10021,173527061,676,-2.0916
69237,173726001,677,-1.3989
69237,173726051,703,-1.36315
69237,173726051,709,-1.3614
70120,173560001,737,-1.2167
70120,173560011,715,-1.2167
69682,173642161,708,-1.3732
69682,173642171,691,-1.3732
69682,173642171,705,-1.3732
69071,173534001,677,-1.3732
69071,173534001,708,-1.3732
69237,173726051,736,-1.3614
69237,173726071,735,-1.3614
69237,173726071,737,-1.36353
69682,173642191,708,-1.3732
69682,173642191,709,-1.3732
69071,173534011,704,-1.3732
69071,173534021,707,-1.3732
69071,173534021,708,-1.3732
69071,173534021,709,-1.3732
69071,173534021,735,-1.3732
69237,173726101,737,-1.36353
69237,173726171,708,-1.3614
72475,173566011,722,-1.1041
72475,173566011,740,-1.13077
72475,173575011,728,-1.14089
72475,173575011,738,-1.15176
72475,173575011,740,-1.13077
69682,173642201,709,-1.3732
69682,173642211,691,-1.3732
69682,173642211,703,-1.37481
69682,173642211,715,-1.3732
69682,173642211,737,-1.37515
69071,173534041,703,-1.37481
69071,173534041,709,-1.3732
69071,173534151,677,-1.3732
69237,173726191,705,-1.3614
68783,173590011,722,-1.1448
68783,173590021,696,-1.16109
68783,173590021,722,-1.1448
68783,173590021,740,-1.15831
68783,173590031,710,-1.16789
68783,173590031,738,-1.16894
69682,173642241,737,-1.37515
68943,173643061,705,-1.3732
68943,173643061,718,-1.3732
68720,173540001,710,-1.14968
68720,173540001,714,-1.13968
68720,173540001,719,-1.15154
71915,173728001,720,-1.62388
71915,173728001,724,-1.67112
71915,173728001,726,-1.64894
71915,173728001,730,-1.72633
71915,173728011,702,-1.71647
69011,173598001,696,-1.13626
69011,173598001,710,-1.14968
68943,173643101,691,-1.5174
68943,173643101,703,-1.5174
68943,173643101,704,-1.5174
69513,173541101,705,-1.6001
69513,173541111,691,-1.6001
69513,173541111,708,-1.6001
69513,173541111,715,-1.6001
69513,173541111,718,-1.6001
71915,173728031,711,-1.68302
71915,173728031,716,-1.6235
68638,173617051,736,-1.3732
68638,173617091,688,-1.3732
68638,173617091,709,-1.3732
68943,173643101,718,-1.5174
68943,173643111,677,-1.5174
68822,173542001,722,-1.1041
68822,173542001,738,-1.15176
68993,173545001,723,-1.13564
68993,173545001,725,-1.16951
68993,173545011,722,-1.1041
70317,173900031,677,-1.7328
70317,173900031,691,-1.7328
70317,173900031,708,-1.7328
70317,173900031,718,-1.7328
70317,173900031,737,-1.72922
72062,173914051,703,-1.72985
72062,173914051,708,-1.7328
70054,173934111,688,-1.0301
70054,173934111,698,-1.0301
67492,173937001,726,-1.64894
10262,173746331,742,-1.22493
10262,173746341,730,-1.23576
778,173842141,720,-0.98582
778,173842151,730,-0.91226
70323,173921001,682,-1.7328
70323,173921001,698,-1.7328
70323,173921001,703,-1.72985
70323,173921011,703,-1.72985
67492,173937021,729,-1.64399
67492,173937021,732,-1.59312
67492,173937041,702,-1.71647
67492,173937041,716,-1.6235
67492,173937041,720,-1.62388
10262,173746351,745,-1.22465
10262,173746361,732,-1.22173
10262,173746371,711,-1.23119
10262,173746371,716,-1.22467
282,173845011,724,-1.09879
282,173845011,744,-1.18223
595,173851001,702,-1.04928
70323,173921011,737,-1.72922
70323,173921021,708,-1.7328
70323,173921021,736,-1.7328
70323,173921081,704,-1.7328
72215,173954021,732,-1.48284
10262,173746371,724,-1.22821
10262,173746371,729,-1.22579
10262,173746371,742,-1.22493
10262,173746371,745,-1.22465
10262,173746381,732,-1.22173
595,173851001,730,-1.03885
595,173851021,724,-0.95083
595,173851021,729,-0.96513
595,173851021,745,-0.95973
595,173851031,716,-0.97565
595,173851031,724,-0.95083
595,173851031,730,-0.91226
70323,173921081,709,-1.7328
72215,173954031,745,-1.6746
72215,173954051,724,-1.67112
72215,173954051,732,-1.59312
72215,173954061,702,-1.71647
72215,173954061,729,-1.64399
72215,173954061,745,-1.6746
10262,173746401,720,-1.22104
10262,173746401,726,-1.22818
10262,173746401,742,-1.22493
10262,173746411,702,-1.23458
10262,173746411,730,-1.23576
595,173851041,730,-0.91226
595,173851041,742,-0.95302
595,173851051,720,-0.98582
595,173851051,745,-0.95973
70331,173922041,682,-1.0301
70331,173922041,691,-1.0301
70902,173964021,702,-1.10318
70902,173964021,732,-1.00104
70902,173964021,745,-1.12648
2154,173817011,716,-1.1053
2154,173817011,732,-1.10614
2154,173817011,745,-1.0974
71914,173861001,720,-1.62388
71914,173861011,711,-1.68302
67492,173868001,702,-1.71647
70331,173922061,736,-1.0301
70332,173925021,691,-1.0301
70332,173925021,709,-1.0301
70332,173925051,698,-1.0301
70902,173967001,745,-1.12648
70902,173968001,720,-1.06704
72850,173970001,543,-1.246
72215,173826011,742,-1.69343
72215,173826011,745,-1.6746
67492,173833001,716,-1.6235
67492,173833001,720,-1.62388
67492,173868001,732,-1.59312
67492,173868011,702,-1.71647
70332,173925071,677,-1.0301
10262,173744001,742,-1.39348
10262,173744011,711,-1.40029
10262,173744011,744,-1.40237
10262,173744031,716,-1.40506
67492,173834001,724,-1.67112
67492,173834001,742,-1.69343
67492,173868021,730,-1.72633
67492,173868031,716,-1.6235
67492,173868031,730,-1.72633
69982,173887001,688,-0.8606
70332,173925071,737,-1.03733
70332,173925101,688,-1.0301
70332,173925101,735,-1.0301
70336,173927021,688,-1.0301
10262,173744051,742,-1.22493
10262,173744061,716,-1.22467
67492,173834011,702,-1.71647
69338,173838031,682,-1.6001
69338,173838031,703,-1.6001
69338,173838031,709,-1.6001
69982,173887001,737,-0.87044
69982,173887051,688,-0.8606
69982,173887051,698,-0.8606
69982,173887051,703,-0.86869
69982,173887051,737,-0.87044
69982,173887061,677,-0.8606
69982,173887061,704,-0.8606
70336,173927021,704,-1.0301
70336,173927021,708,-1.0301
70336,173927051,703,-1.03605
70336,173927051,707,-1.0301
10262,173744071,745,-1.22465
10262,173744081,702,-1.23458
10262,173746091,726,-1.22818
10262,173746091,729,-1.22579
69338,173838041,682,-1.6001
69338,173838041,704,-1.6001
69982,173887061,736,-0.8606
69982,173887071,718,-0.8606
69982,173887071,735,-0.8606
69982,173887071,736,-0.8606
70336,173927091,708,-1.0301
70336,173927091,715,-1.0301
70336,173927091,718,-1.0301
70336,173927091,737,-1.03733
70330,173932001,677,-1.0301
10262,173746091,732,-1.22173
10262,173746101,729,-1.22579
10262,173746101,744,-1.21663
10262,173746131,742,-1.39348
69338,173838051,708,-1.6001
69338,173838051,718,-1.6001
69338,173838051,735,-1.6001
250,173839001,702,-1.24298
250,173839011,702,-1.24298
69997,173890001,703,-1.1468
69997,173890001,709,-1.1468
69997,173890001,735,-1.1468
69997,173890011,688,-1.1468
69997,173890011,709,-1.1468
69997,173890011,715,-1.1468
70330,173932001,735,-1.0301
70330,173932021,688,-1.0301
70055,173933041,691,-1.0301
10262,173746131,745,-1.3963
10262,173746191,726,-1.22818
10262,173746191,730,-1.23576
1007,173840001,711,-1.08353
778,173842001,720,-1.15131
69997,173890031,703,-1.1468
70055,173933041,735,-1.0301
10262,173746201,729,-1.22579
10262,173746211,726,-1.22818
778,173842031,729,-1.12648
778,173842031,744,-1.18223
778,173842051,702,-1.04928
778,173842061,711,-1.08353
69997,173890041,682,-0.8606
69997,173890041,698,-0.8606
69997,173890041,705,-0.8606
69997,173890041,708,-0.8606
70055,173933051,737,-1.03733
70055,173933071,709,-1.0301
70054,173934001,688,-1.404
10262,173746241,742,-1.22493
10262,173746251,702,-1.23458
778,173842061,745,-1.10203
778,173842081,716,-1.14681
70054,173934001,708,-1.404
70054,173934001,715,-1.404
70054,173934001,718,-1.404
70054,173934011,718,-1.404
70054,173934031,698,-1.404
70054,173934031,708,-1.404
70054,173934051,691,-1.0301
70054,173934051,708,-1.0301
10262,173746261,716,-1.22467
10262,173746261,720,-1.22104
10262,173746261,724,-1.22821
10262,173746261,732,-1.22173
10262,173746261,742,-1.22493
778,173842111,726,-0.9579
778,173842111,729,-0.96513
778,173842111,730,-0.91226
70055,173895021,691,-1.0301
70055,173895021,735,-1.0301
70055,173895021,737,-1.03733
70054,173934051,718,-1.0301
70054,173934061,703,-1.03605
70054,173934061,708,-1.0301
70054,173934061,736,-1.0301
70054,173934071,688,-1.0301
10262,173746291,702,-1.23458
10262,173746291,716,-1.22467
10262,173746301,702,-1.23458
10262,173746301,720,-1.22104
778,173842111,742,-0.95302
778,173842121,724,-0.95083
778,173842131,711,-0.93873
778,173842131,720,-0.98582
70055,173895041,703,-1.03605
70054,173934071,718,-1.0301
70054,173934081,677,-1.0301
70054,173934081,703,-1.03605
70054,173934081,705,-1.0301
10262,173746311,726,-1.22818
10262,173746321,720,-1.22104
71902,174047001,724,-1.35903
71902,174050001,702,-1.37991
68766,251943451,715,-1.3614
68766,251943621,677,-1.3614
68766,251943621,709,-1.3614
68766,251943621,718,-1.3614
70579,174095001,740,-1.0475
70579,174095011,725,-1.12306
70579,174095011,738,-1.08843
70579,174095021,710,-1.08439
69280,174112021,700,-1.20145
69280,174112021,684,-1.18792
69280,174112021,694,-1.18896
1112,174180021,726,-1.44172
1112,174180031,729,-1.363
71902,174053001,732,-1.3134
71902,174054001,726,-1.3421
68766,251943741,718,-1.3614
68766,251943741,736,-1.3614
68766,251943761,703,-1.3989
68766,251943761,704,-1.3989
68766,251943761,707,-1.3989
68766,251943761,708,-1.3989
68766,251943761,709,-1.3989
69280,174112031,700,-0.8802
69280,174112031,684,-0.98413
70849,174119011,664,-1.18786
70849,174119011,681,-1.19566
1112,174180041,744,-1.53659
1112,174180061,720,-1.35171
1112,174180061,730,-1.38691
