PRD_NBR,PERIOD,prc_lb,prc_ub
342456021,4,5.98,14.94
342456021,99,2.24,12.7
342456041,1,5.98,14.94
342456041,2,5.98,14.94
342456041,3,5.98,14.94
342456041,4,5.98,14.94
342456041,99,2.24,12.7
342456051,1,5.98,14.94
342456051,2,5.98,14.94
342456051,3,5.98,14.94
342456051,4,5.98,14.94
342456051,99,2.24,12.7
342456061,1,5.98,14.94
342456061,2,5.98,14.94
342456061,3,5.98,14.94
342456061,4,5.98,14.94
342456061,99,2.24,12.7
342464001,1,5.98,14.94
342464001,2,5.98,14.94
342464001,99,2.24,12.7
342518001,1,7.98,19.94
342518001,2,7.98,19.94
342518001,3,7.98,19.94
342518001,4,7.98,19.94
342518001,99,2.99,16.95
342518031,1,7.98,19.94
342518031,2,7.98,19.94
342518031,3,7.98,19.94
342518031,4,7.98,19.94
342518031,99,2.99,16.95
342518051,1,7.98,19.94
342518051,2,7.98,19.94
342518061,1,7.98,19.94
342518061,2,7.98,19.94
342518111,1,7.98,19.94
342518111,2,7.98,19.94
342518111,3,7.98,19.94
342518111,4,7.98,19.94
342518111,99,2.99,16.95
342518121,1,7.98,19.94
342518121,2,7.98,19.94
342518121,3,7.98,19.94
342518121,4,7.98,19.94
342518121,99,2.99,16.95
342518131,1,7.98,19.94
342518131,2,7.98,19.94
342518131,3,7.98,19.94
342518131,4,7.98,19.94
342518131,99,2.99,16.95
342518141,1,7.98,19.94
342518141,2,7.98,19.94
342518141,3,7.98,19.94
342518141,4,7.98,19.94
342518141,99,2.99,16.95
342520001,1,7.98,19.94
342520001,2,7.98,19.94
342520001,3,7.98,19.94
342520001,4,7.98,19.94
342520001,99,2.99,16.95
342520011,1,7.98,19.94
342520011,2,7.98,19.94
342520021,1,7.98,19.94
342520021,2,7.98,19.94
342520031,1,7.98,19.94
342520031,2,7.98,19.94
342520051,1,7.98,19.94
342520051,2,7.98,19.94
342520051,3,7.98,19.94
342520051,4,7.98,19.94
342520051,99,2.99,16.95
342520061,1,7.98,19.94
342520061,2,7.98,19.94
342520111,1,7.98,19.94
342520111,2,7.98,19.94
342520111,3,7.98,19.94
342520111,4,7.98,19.94
342520111,99,2.99,16.95
342520121,1,7.98,19.94
342520121,2,7.98,19.94
342520121,99,2.99,16.95
342520141,1,7.98,19.94
342520141,2,7.98,19.94
342520141,3,7.98,19.94
342520141,4,7.98,19.94
342520141,99,2.99,16.95
342574011,1,7.98,19.94
342574011,2,7.98,19.94
342574011,3,7.98,19.94
342574011,4,7.98,19.94
342574021,1,7.98,19.94
342574021,2,7.98,19.94
342574021,3,7.98,19.94
342574021,4,7.98,19.94
342574041,1,7.98,19.94
342574041,2,7.98,19.94
342574041,3,7.98,19.94
342574041,4,7.98,19.94
342574041,99,2.99,16.95
342574051,1,7.98,19.94
342574051,2,7.98,19.94
342574051,3,7.98,19.94
342574051,4,7.98,19.94
342574051,99,2.99,16.95
342574091,1,7.98,19.94
342574091,2,7.98,19.94
342574091,3,7.98,19.94
342574091,4,7.98,19.94
342574101,1,7.98,19.94
342574101,2,7.98,19.94
342574101,99,2.99,16.95
342574111,1,7.98,19.94
342574111,2,7.98,19.94
342574111,3,7.98,19.94
342574111,4,7.98,19.94
342574111,99,2.99,16.95
342574121,1,7.98,19.94
342574121,2,7.98,19.94
342574121,3,7.98,19.94
342574121,4,7.98,19.94
342574121,99,2.99,16.95
342574131,1,7.98,19.94
342574131,2,7.98,19.94
342574131,3,7.98,19.94
342574131,4,7.98,19.94
342574141,1,7.98,19.94
342574141,2,7.98,19.94
342574141,99,2.99,16.95
342574181,1,7.98,19.94
342574181,2,7.98,19.94
342574181,3,7.98,19.94
342574181,4,7.98,19.94
342646001,1,7.98,19.94
342646001,2,7.98,19.94
342646001,3,7.98,19.94
342646001,4,7.98,19.94
342646001,99,2.99,16.95
342697011,1,7.98,19.94
342697011,2,7.98,19.94
342697011,3,7.98,19.94
342697011,4,7.98,19.94
342697011,99,2.99,16.95
342700011,1,7.98,19.94
342700011,2,7.98,19.94
342700011,3,7.98,19.94
342700011,4,7.98,19.94
342700011,99,2.99,16.95
342700021,1,7.98,19.94
342700021,2,7.98,19.94
342700021,3,7.98,19.94
342700021,4,7.98,19.94
342700021,99,2.99,16.95
343001001,1,5.98,14.94
343001001,2,5.98,14.94
343001001,3,5.98,14.94
343001001,4,5.98,14.94
343001001,99,2.24,12.7
343059011,1,14.78,36.94
343059011,2,14.78,36.94
343069011,1,7.98,19.94
343069011,2,7.98,19.94
343069011,3,7.98,19.94
343069011,4,7.98,19.94
343069011,99,2.99,16.95
343069021,1,7.98,19.94
343069021,2,7.98,19.94
343069021,3,7.98,19.94
343069021,4,7.98,19.94
343069021,99,2.99,16.95
343079011,1,9.98,24.94
343079011,2,9.98,24.94
343079011,3,9.98,24.94
343079011,4,9.98,24.94
343079011,99,3.74,21.2
343079031,1,9.98,24.94
343079031,2,9.98,24.94
343079031,3,9.98,24.94
343079031,4,9.98,24.94
343079031,99,3.74,21.2
343079041,1,9.98,24.94
343079041,2,9.98,24.94
343079041,3,9.98,24.94
343079041,4,9.98,24.94
343079041,99,3.74,21.2
343079051,1,9.98,24.94
343079051,2,9.98,24.94
343079051,3,9.98,24.94
343079051,4,9.98,24.94
343079051,99,3.74,21.2
343080011,1,9.18,22.94
343080011,2,9.18,22.94
343080011,3,9.18,22.94
343080011,4,9.18,22.94
343080011,99,3.44,19.5
343080021,1,9.18,22.94
343080021,2,9.18,22.94
343080021,3,9.18,22.94
343080021,4,9.18,22.94
343080021,99,3.44,19.5
343080041,1,9.18,22.94
343080041,2,9.18,22.94
343080041,3,9.18,22.94
343080041,4,9.18,22.94
343080061,1,9.18,22.94
343080061,2,9.18,22.94
343080061,3,9.18,22.94
343080061,4,9.18,22.94
343082011,1,13.18,32.94
343082011,2,13.18,32.94
343082011,3,13.18,32.94
343082011,4,13.18,32.94
343082011,99,4.94,28
343082031,1,13.18,32.94
343082031,2,13.18,32.94
343082031,3,13.18,32.94
343082031,4,13.18,32.94
343082031,99,4.94,28
343082041,1,13.18,32.94
343082041,2,13.18,32.94
343082041,3,13.18,32.94
343082041,4,13.18,32.94
343082041,99,4.94,28
343082051,1,13.18,32.94
343082051,2,13.18,32.94
343082051,3,13.18,32.94
343082051,4,13.18,32.94
343082051,99,4.94,28
343107031,1,7.98,19.94
343107031,2,7.98,19.94
343107031,99,2.99,16.95
343107041,1,7.98,19.94
343107041,2,7.98,19.94
343107041,99,2.99,16.95
343306021,1,7.18,17.94
343306021,2,7.18,17.94
343306031,1,7.18,17.94
343306031,2,7.18,17.94
343306041,1,7.18,17.94
343306041,2,7.18,17.94
343306051,1,7.18,17.94
343306051,2,7.18,17.94
343372001,1,5.98,14.94
343372001,2,5.98,14.94
343372001,3,5.98,14.94
343372001,4,5.98,14.94
343372001,99,2.24,12.7
343372011,1,5.98,14.94
343372011,2,5.98,14.94
343372011,3,5.98,14.94
343372011,4,5.98,14.94
343372011,99,2.24,12.7
343372021,1,5.98,14.94
343372021,2,5.98,14.94
343372021,3,5.98,14.94
343372021,4,5.98,14.94
343372021,99,2.24,12.7
343433001,1,9.98,24.94
343433001,2,9.98,24.94
343433001,3,9.98,24.94
343433001,4,9.98,24.94
343433001,99,3.74,21.2
343435001,1,9.98,24.94
343435001,2,9.98,24.94
343435001,3,9.98,24.94
343435001,4,9.98,24.94
343435001,99,3.74,21.2
343440001,1,9.98,24.94
343440001,2,9.98,24.94
343440001,3,9.98,24.94
343440001,4,9.98,24.94
343440001,99,3.74,21.2
343440011,1,9.98,24.94
343440011,2,9.98,24.94
343440011,3,9.98,24.94
343440011,4,9.98,24.94
343440011,99,3.74,21.2
343441001,1,7.98,19.94
343441001,2,7.98,19.94
343441001,3,7.98,19.94
343441001,4,7.98,19.94
343441001,99,2.99,16.95
343441011,1,7.98,19.94
343441011,2,7.98,19.94
343441011,3,7.98,19.94
343441011,4,7.98,19.94
343441011,99,2.99,16.95
343441021,1,7.98,19.94
343441021,2,7.98,19.94
343441021,3,7.98,19.94
343441021,4,7.98,19.94
343441021,99,2.99,16.95
343441031,1,7.98,19.94
343441031,2,7.98,19.94
343441031,3,7.98,19.94
343441031,4,7.98,19.94
343441031,99,2.99,16.95
343441041,1,7.98,19.94
343441041,2,7.98,19.94
343441041,3,7.98,19.94
343441041,4,7.98,19.94
343441041,99,2.99,16.95
343441051,1,7.98,19.94
343441051,2,7.98,19.94
343441051,3,7.98,19.94
343441051,4,7.98,19.94
343441051,99,2.99,16.95
343441061,1,7.98,19.94
343441061,2,7.98,19.94
343441061,3,7.98,19.94
343441061,4,7.98,19.94
343441061,99,2.99,16.95
343441071,1,7.98,19.94
343441071,2,7.98,19.94
343441071,3,7.98,19.94
343441071,4,7.98,19.94
343441071,99,2.99,16.95
343441081,1,7.98,19.94
343441081,2,7.98,19.94
343441081,3,7.98,19.94
343441081,4,7.98,19.94
343441081,99,2.99,16.95
343441121,1,7.98,19.94
343441121,2,7.98,19.94
343441121,3,7.98,19.94
343441121,4,7.98,19.94
343441121,99,2.99,16.95
343482001,1,7.98,19.94
343482001,2,7.98,19.94
343482001,3,7.98,19.94
343482001,4,7.98,19.94
343482001,99,2.99,16.95
343482011,1,7.98,19.94
343482011,2,7.98,19.94
343482011,3,7.98,19.94
343482011,4,7.98,19.94
343482011,99,2.99,16.95
343482021,1,7.98,19.94
343482021,2,7.98,19.94
343482021,3,7.98,19.94
343482021,4,7.98,19.94
343482021,99,2.99,16.95
343482031,1,7.98,19.94
343482031,2,7.98,19.94
343482031,3,7.98,19.94
343482031,99,2.99,16.95
344002001,1,10.78,26.94
344002001,2,10.78,26.94
344002001,3,10.78,26.94
344002001,4,10.78,26.94
344002001,99,4.04,22.9
344003001,1,10.78,26.94
344003001,2,10.78,26.94
344003001,3,10.78,26.94
344003001,4,10.78,26.94
344003001,99,4.04,22.9
344004001,1,10.78,26.94
344004001,2,10.78,26.94
344004001,3,10.78,26.94
344004001,4,10.78,26.94
344004001,99,4.04,22.9
344004011,1,10.78,26.94
344004011,2,10.78,26.94
344004011,3,10.78,26.94
344004011,4,10.78,26.94
344004011,99,4.04,22.9
344013011,1,11.98,29.94
344013011,2,11.98,29.94
344013011,3,11.98,29.94
344013011,4,11.98,29.94
344013011,99,4.49,25.45
344013041,1,11.98,29.94
344013041,2,11.98,29.94
344013041,3,11.98,29.94
344013041,4,11.98,29.94
344013041,99,4.49,25.45
344013051,1,11.98,29.94
344013051,2,11.98,29.94
344013051,3,11.98,29.94
344013051,4,11.98,29.94
344013051,99,4.49,25.45
344013071,1,11.98,29.94
344013071,2,11.98,29.94
344013071,3,11.98,29.94
344013071,4,11.98,29.94
344013071,99,4.49,25.45
344013081,1,11.98,29.94
344013081,2,11.98,29.94
344013081,3,11.98,29.94
344013081,4,11.98,29.94
344013081,99,4.49,25.45
344013091,1,11.98,29.94
344013091,2,11.98,29.94
344013091,3,11.98,29.94
344013091,4,11.98,29.94
344013091,99,4.49,25.45
344013111,1,11.98,29.94
344013111,2,11.98,29.94
344013111,3,11.98,29.94
344013111,4,11.98,29.94
344013111,99,4.49,25.45
344014011,1,11.98,29.94
344014011,2,11.98,29.94
344014011,3,11.98,29.94
344014011,4,11.98,29.94
344014011,99,4.49,25.45
344014021,1,11.98,29.94
344014021,2,11.98,29.94
344014021,3,11.98,29.94
344014021,4,11.98,29.94
344014021,99,4.49,25.45
344014031,1,11.98,29.94
344014031,2,11.98,29.94
344014031,3,11.98,29.94
344014031,4,11.98,29.94
344014031,99,4.49,25.45
344014041,1,11.98,29.94
344014041,2,11.98,29.94
344014041,3,11.98,29.94
344014041,4,11.98,29.94
344014041,99,4.49,25.45
344014051,1,11.98,29.94
344014051,2,11.98,29.94
344014051,3,11.98,29.94
344014051,4,11.98,29.94
344014051,99,4.49,25.45
344014071,1,11.98,29.94
344014071,2,11.98,29.94
344014071,3,11.98,29.94
344014071,4,11.98,29.94
344014071,99,4.49,25.45
344017001,1,5.18,12.94
344017001,2,5.18,12.94
344017001,3,5.18,12.94
344017001,4,5.18,12.94
344017001,99,1.94,11
344017011,1,5.18,12.94
344017011,2,5.18,12.94
344017011,3,5.18,12.94
344017011,4,5.18,12.94
344017011,99,1.94,11
344017021,1,5.18,12.94
344017021,2,5.18,12.94
344017021,3,5.18,12.94
344017021,4,5.18,12.94
344017021,99,1.94,11
344021011,1,10.78,26.94
344021011,2,10.78,26.94
344021011,3,10.78,26.94
344021011,4,10.78,26.94
344021011,99,4.04,22.9
344021041,1,10.78,26.94
344021041,2,10.78,26.94
344021041,3,10.78,26.94
344021041,4,10.78,26.94
344021041,99,4.04,22.9
344021051,1,10.78,26.94
344021051,2,10.78,26.94
344021051,3,10.78,26.94
344021051,4,10.78,26.94
344021051,99,4.04,22.9
344022011,1,7.98,19.94
344022011,2,7.98,19.94
344022011,3,7.98,19.94
344022011,4,7.98,19.94
344022011,99,2.99,16.95
344022021,1,7.98,19.94
344022021,2,7.98,19.94
344022021,3,7.98,19.94
344022021,4,7.98,19.94
344022021,99,2.99,16.95
344022031,1,7.98,19.94
344022031,2,7.98,19.94
344022031,3,7.98,19.94
344022031,4,7.98,19.94
344022031,99,2.99,16.95
344022041,1,7.98,19.94
344022041,2,7.98,19.94
344022041,3,7.98,19.94
344022041,4,7.98,19.94
344022041,99,2.99,16.95
344024021,1,9.18,22.94
344024021,2,9.18,22.94
344024021,3,9.18,22.94
344024021,4,9.18,22.94
344024021,99,3.44,19.5
344024041,1,9.18,22.94
344024041,2,9.18,22.94
344024041,3,9.18,22.94
344024041,4,9.18,22.94
344024041,99,3.44,19.5
344024051,1,9.18,22.94
344024051,2,9.18,22.94
344024051,3,9.18,22.94
344024051,4,9.18,22.94
344024051,99,3.44,19.5
344025011,1,10.78,26.94
344025011,2,10.78,26.94
344025011,99,4.04,22.9
344025031,1,10.78,26.94
344025031,2,10.78,26.94
344025031,99,4.04,22.9
344025051,1,10.78,26.94
344025051,2,10.78,26.94
344025051,99,4.04,22.9
344025061,1,10.78,26.94
344025061,2,10.78,26.94
344025061,99,4.04,22.9
344025071,1,10.78,26.94
344025071,2,10.78,26.94
344025071,99,4.04,22.9
344025081,1,10.78,26.94
344025081,2,10.78,26.94
344025081,99,4.04,22.9
344026011,1,5.98,14.94
344026011,2,5.98,14.94
344026011,3,5.98,14.94
344026011,4,5.98,14.94
344026011,99,2.24,12.7
344026021,1,5.98,14.94
344026021,2,5.98,14.94
344026021,3,5.98,14.94
344026021,4,5.98,14.94
344026021,99,2.24,12.7
344026031,1,5.98,14.94
344026031,2,5.98,14.94
344026031,3,5.98,14.94
344026031,4,5.98,14.94
344026031,99,2.24,12.7
344026041,1,5.98,14.94
344026041,2,5.98,14.94
344026041,3,5.98,14.94
344026041,4,5.98,14.94
344026041,99,2.24,12.7
344026051,1,5.98,14.94
344026051,2,5.98,14.94
344026051,3,5.98,14.94
344026051,4,5.98,14.94
344026051,99,2.24,12.7
344026071,1,5.98,14.94
344026071,2,5.98,14.94
344026071,3,5.98,14.94
344026071,4,5.98,14.94
344026071,99,2.24,12.7
344034011,1,9.98,24.94
344034011,2,9.98,24.94
344034041,1,9.98,24.94
344034041,2,9.98,24.94
344034071,1,9.98,24.94
344034071,2,9.98,24.94
344034081,1,9.98,24.94
344034081,2,9.98,24.94
344037061,1,13.18,32.94
344037061,2,13.18,32.94
344054001,1,5.18,12.94
344054001,2,5.18,12.94
344054001,99,1.94,11
344054011,1,5.18,12.94
344054011,2,5.18,12.94
344054011,3,5.18,12.94
344054011,4,5.18,12.94
344055011,1,6.78,16.94
344055011,2,6.78,16.94
344055011,99,2.54,14.4
344055041,1,6.78,16.94
344055041,2,6.78,16.94
344055041,99,2.54,14.4
344055051,1,6.78,16.94
344055051,2,6.78,16.94
344055051,99,2.54,14.4
344055061,1,6.78,16.94
344055061,2,6.78,16.94
344055061,3,6.78,16.94
344055061,4,6.78,16.94
344055071,1,6.78,16.94
344055071,2,6.78,16.94
344055071,99,2.54,14.4
344056001,1,5.18,12.94
344056001,2,5.18,12.94
344056001,99,1.94,11
344057011,1,6.78,16.94
344057011,2,6.78,16.94
344057021,1,6.78,16.94
344057021,2,6.78,16.94
344057031,1,6.78,16.94
344057031,2,6.78,16.94
344057041,1,6.78,16.94
344057041,2,6.78,16.94
344057051,1,6.78,16.94
344057051,2,6.78,16.94
344057061,1,6.78,16.94
344057061,2,6.78,16.94
344058001,1,5.18,12.94
344058001,2,5.18,12.94
344058001,99,1.94,11
344061011,1,6.78,16.94
344061011,2,6.78,16.94
344061011,99,2.54,14.4
344061021,1,6.78,16.94
344061021,2,6.78,16.94
344061021,99,2.54,14.4
344061031,1,6.78,16.94
344061031,2,6.78,16.94
344061031,99,2.54,14.4
344061041,1,6.78,16.94
344061041,2,6.78,16.94
344061041,99,2.54,14.4
344061051,1,6.78,16.94
344061051,2,6.78,16.94
344061051,99,2.54,14.4
344061061,1,6.78,16.94
344061061,2,6.78,16.94
344061061,99,2.54,14.4
344069001,1,5.18,12.94
344069001,2,5.18,12.94
344069001,3,5.18,12.94
344069001,4,5.18,12.94
344071011,1,5.18,12.94
344071011,2,5.18,12.94
344071011,99,1.94,11
344073001,1,5.18,12.94
344073001,2,5.18,12.94
344073001,99,1.94,11
344073011,1,5.18,12.94
344073011,2,5.18,12.94
344073011,99,1.94,11
344083001,1,5.18,12.94
344083001,2,5.18,12.94
344083001,99,1.94,11
344084001,1,3.18,7.94
344084001,2,3.18,7.94
344084001,3,3.18,7.94
344084001,4,3.18,7.94
344084001,99,1.19,6.75
344084011,1,3.18,7.94
344084011,2,3.18,7.94
344084011,3,3.18,7.94
344084011,4,3.18,7.94
344084011,99,1.19,6.75
344084021,1,3.18,7.94
344084021,2,3.18,7.94
344084021,3,3.18,7.94
344084021,4,3.18,7.94
344084021,99,1.19,6.75
344084031,1,3.18,7.94
344084031,2,3.18,7.94
344084031,3,3.18,7.94
344084031,4,3.18,7.94
344084031,99,1.19,6.75
344085001,1,3.18,7.94
344085001,2,3.18,7.94
344085001,3,3.18,7.94
344085001,4,3.18,7.94
344085001,99,1.19,6.75
344085011,1,3.18,7.94
344085011,2,3.18,7.94
344085011,3,3.18,7.94
344085011,4,3.18,7.94
344085011,99,1.19,6.75
344085021,1,3.18,7.94
344085021,2,3.18,7.94
344085021,3,3.18,7.94
344085021,4,3.18,7.94
344085021,99,1.19,6.75
344085031,1,3.18,7.94
344085031,2,3.18,7.94
344085031,3,3.18,7.94
344085031,4,3.18,7.94
344085031,99,1.19,6.75
344086001,1,3.18,7.94
344086001,2,3.18,7.94
344086001,3,3.18,7.94
344086001,99,1.19,6.75
344086011,1,3.18,7.94
344086011,2,3.18,7.94
344086011,99,1.19,6.75
344086021,1,3.18,7.94
344086021,2,3.18,7.94
344086021,99,1.19,6.75
344086031,1,3.18,7.94
344086031,2,3.18,7.94
344086031,99,1.19,6.75
344086061,1,3.18,7.94
344086061,2,3.18,7.94
344086061,3,3.18,7.94
344086061,99,1.19,6.75
344086071,1,3.18,7.94
344086071,2,3.18,7.94
344086071,3,3.18,7.94
344086071,99,1.19,6.75
344086081,1,3.18,7.94
344086081,2,3.18,7.94
344086081,99,1.19,6.75
344086101,1,3.18,7.94
344086101,2,3.18,7.94
344086101,3,3.18,7.94
344086101,4,3.18,7.94
344086101,99,1.19,6.75
344086111,1,3.18,7.94
344086111,2,3.18,7.94
344086111,3,3.18,7.94
344086111,4,3.18,7.94
344086111,99,1.19,6.75
344086121,1,3.18,7.94
344086121,2,3.18,7.94
344086121,3,3.18,7.94
344086121,4,3.18,7.94
344086121,99,1.19,6.75
344086131,1,3.18,7.94
344086131,2,3.18,7.94
344086131,3,3.18,7.94
344086131,4,3.18,7.94
344086131,99,1.19,6.75
344086141,1,3.18,7.94
344086141,2,3.18,7.94
344086141,3,3.18,7.94
344086141,4,3.18,7.94
344086141,99,1.19,6.75
344086151,1,3.18,7.94
344086151,2,3.18,7.94
344086151,3,3.18,7.94
344086151,4,3.18,7.94
344086151,99,1.19,6.75
344087061,1,3.18,7.94
344087061,2,3.18,7.94
344087061,99,1.19,6.75
344087071,1,3.18,7.94
344087071,2,3.18,7.94
344087071,99,1.19,6.75
344087081,1,3.18,7.94
344087081,2,3.18,7.94
344087081,99,1.19,6.75
344087091,1,3.18,7.94
344087091,2,3.18,7.94
344087091,3,3.18,7.94
344087091,4,3.18,7.94
344087091,99,1.19,6.75
344087101,1,3.18,7.94
344087101,2,3.18,7.94
344087101,3,3.18,7.94
344087101,4,3.18,7.94
344087101,99,1.19,6.75
344093001,1,7.18,17.94
344093001,2,7.18,17.94
344093001,3,7.18,17.94
344093001,4,7.18,17.94
344093001,99,2.69,15.25
344113001,1,3.18,7.94
344113001,2,3.18,7.94
344113001,3,3.18,7.94
344113001,4,3.18,7.94
344113001,99,1.19,6.75
344113011,1,3.18,7.94
344113011,2,3.18,7.94
344113011,3,3.18,7.94
344113011,4,3.18,7.94
344113011,99,1.19,6.75
344113021,1,3.18,7.94
344113021,2,3.18,7.94
344113021,3,3.18,7.94
344113021,4,3.18,7.94
344113021,99,1.19,6.75
344114001,1,3.18,7.94
344114001,2,3.18,7.94
344114001,3,3.18,7.94
344114001,4,3.18,7.94
344114001,99,1.19,6.75
344114011,1,3.18,7.94
344114011,2,3.18,7.94
344114011,3,3.18,7.94
344114011,4,3.18,7.94
344114011,99,1.19,6.75
344114021,1,3.18,7.94
344114021,2,3.18,7.94
344114021,3,3.18,7.94
344114021,4,3.18,7.94
344114021,99,1.19,6.75
344198001,1,17.98,44.94
344198001,2,17.98,44.94
344198001,3,17.98,44.94
344198001,4,17.98,44.94
344198001,99,6.74,38.2
344202001,1,6.78,16.94
344202001,2,6.78,16.94
344202001,3,6.78,16.94
344202001,4,6.78,16.94
344202001,99,2.54,14.4
344224001,1,5.18,12.94
344224001,2,5.18,12.94
344224001,3,5.18,12.94
344224001,4,5.18,12.94
344224001,99,1.94,11
344229001,1,13.98,34.94
344229001,2,13.98,34.94
344237001,1,13.18,32.94
344237001,2,13.18,32.94
344237001,3,13.18,32.94
344237001,4,13.18,32.94
344237001,99,4.94,28
344237011,1,13.18,32.94
344237011,2,13.18,32.94
344237011,3,13.18,32.94
344237011,4,13.18,32.94
344237011,99,4.94,28
344259001,1,3.98,9.94
344259001,2,3.98,9.94
344259001,3,3.98,9.94
344259001,4,3.98,9.94
344259011,1,3.98,9.94
344259011,2,3.98,9.94
344259021,1,3.98,9.94
344259021,2,3.98,9.94
344259031,1,3.98,9.94
344259031,2,3.98,9.94
344276011,1,3.98,9.94
344276011,2,3.98,9.94
344276011,3,3.98,9.94
344276011,4,3.98,9.94
344276041,1,3.98,9.94
344276041,2,3.98,9.94
344276041,3,3.98,9.94
344276041,4,3.98,9.94
344276041,99,1.49,8.45
344276101,1,3.98,9.94
344276101,2,3.98,9.94
344276101,3,3.98,9.94
344276101,4,3.98,9.94
344276101,99,1.49,8.45
344284001,1,9.98,24.94
344284001,2,9.98,24.94
344284001,3,9.98,24.94
344284001,4,9.98,24.94
344284001,99,3.74,21.2
344284011,1,9.98,24.94
344284011,2,9.98,24.94
344284011,3,9.98,24.94
344284011,4,9.98,24.94
344284011,99,3.74,21.2
344284021,1,9.98,24.94
344284021,2,9.98,24.94
344284021,3,9.98,24.94
344284021,4,9.98,24.94
344284021,99,3.74,21.2
344284031,1,9.98,24.94
344284031,2,9.98,24.94
344284031,3,9.98,24.94
344284031,4,9.98,24.94
344284031,99,3.74,21.2
344284041,1,9.98,24.94
344284041,2,9.98,24.94
344284041,3,9.98,24.94
344284041,4,9.98,24.94
344284041,99,3.74,21.2
344284051,1,9.98,24.94
344284051,2,9.98,24.94
344285001,1,3.98,9.94
344285001,2,3.98,9.94
344285001,3,3.98,9.94
344285001,4,3.98,9.94
344285001,99,1.49,8.45
344285011,1,3.98,9.94
344285011,2,3.98,9.94
344285011,3,3.98,9.94
344285011,4,3.98,9.94
344285011,99,1.49,8.45
344285021,1,3.98,9.94
344285021,2,3.98,9.94
344285021,3,3.98,9.94
344285021,4,3.98,9.94
344285021,99,1.49,8.45
344286001,1,3.98,9.94
344286001,2,3.98,9.94
344286001,3,3.98,9.94
344286001,4,3.98,9.94
344286001,99,1.49,8.45
344286011,1,3.98,9.94
344286011,2,3.98,9.94
344286011,3,3.98,9.94
344286011,4,3.98,9.94
344286011,99,1.49,8.45
344286021,1,3.98,9.94
344286021,2,3.98,9.94
344286021,3,3.98,9.94
344286021,4,3.98,9.94
344286021,99,1.49,8.45
344286031,1,3.98,9.94
344286031,2,3.98,9.94
344286031,3,3.98,9.94
344286031,4,3.98,9.94
344286031,99,1.49,8.45
344286041,1,3.98,9.94
344286041,2,3.98,9.94
344286041,3,3.98,9.94
344286041,4,3.98,9.94
344286041,99,1.49,8.45
344286051,1,3.98,9.94
344286051,2,3.98,9.94
344286051,3,3.98,9.94
344286051,4,3.98,9.94
344286051,99,1.49,8.45
344286061,1,3.98,9.94
344286061,2,3.98,9.94
344286061,3,3.98,9.94
344286061,4,3.98,9.94
344286061,99,1.49,8.45
344293001,1,3.98,9.94
344293001,2,3.98,9.94
344293001,3,3.98,9.94
344293001,4,3.98,9.94
344293001,99,1.49,8.45
344293011,1,3.98,9.94
344293011,2,3.98,9.94
344293011,3,3.98,9.94
344293011,4,3.98,9.94
344293011,99,1.49,8.45
344302001,1,2,5
344302001,2,2,5
344302001,3,2,5
344302001,4,2,5
344302001,99,0.75,4.25
344302011,1,2,5
344302011,2,2,5
344302011,99,0.75,4.25
344302021,1,2,5
344302021,2,2,5
344302021,3,2,5
344302021,4,2,5
344302021,99,0.75,4.25
344302031,1,2,5
344302031,2,2,5
344302031,99,0.75,4.25
344302041,1,2,5
344302041,2,2,5
344302041,3,2,5
344302041,4,2,5
344302041,99,0.75,4.25
344302051,1,2,5
344302051,2,2,5
344302051,3,2,5
344302051,4,2,5
344302051,99,0.75,4.25
344302061,1,2,5
344302061,2,2,5
344302061,3,2,5
344302061,4,2,5
344302061,99,0.75,4.25
344302071,1,2,5
344302071,2,2,5
344302071,99,0.75,4.25
344313001,1,9.18,22.94
344313001,2,9.18,22.94
344313011,1,9.18,22.94
344313011,2,9.18,22.94
344313021,1,9.18,22.94
344313021,2,9.18,22.94
344313031,1,9.18,22.94
344313031,2,9.18,22.94
344313041,1,9.18,22.94
344313041,2,9.18,22.94
344313041,3,9.18,22.94
344313041,4,9.18,22.94
344322001,1,5.98,14.94
344322001,2,5.98,14.94
344322001,3,5.98,14.94
344322001,4,5.98,14.94
344322001,99,2.24,12.7
344322011,1,5.98,14.94
344322011,2,5.98,14.94
344322011,3,5.98,14.94
344322011,4,5.98,14.94
344322011,99,2.24,12.7
344322021,1,5.98,14.94
344322021,2,5.98,14.94
344322021,3,5.98,14.94
344322021,4,5.98,14.94
344322021,99,2.24,12.7
344322031,1,5.98,14.94
344322031,2,5.98,14.94
344322031,3,5.98,14.94
344322031,4,5.98,14.94
344322031,99,2.24,12.7
344326001,1,11.98,29.94
344326001,2,11.98,29.94
344349001,1,4.38,10.94
344349001,2,4.38,10.94
344349001,99,1.64,9.3
344349011,1,4.38,10.94
344349011,2,4.38,10.94
344349011,99,1.64,9.3
344352001,1,2.78,6.94
344352001,2,2.78,6.94
344352001,3,2.78,6.94
344352001,4,2.78,6.94
