PRD_NBR,PRC_STR_GRP_ID_S,DC_NBR,TOT_SLS_UN_QTY
119794011,681,18,682
119794011,684,17,1416
119794011,684,18,5842
119794011,686,14,2398
119794011,686,17,197
119794011,686,18,6831
119794011,687,14,138
119794011,687,17,760
119794011,687,18,185
119794011,693,17,263
119794011,693,18,323
119794011,694,14,1093
119794011,694,17,3596
119794011,713,14,48
119794011,713,17,447
119794011,731,17,259
119794011,731,18,236
119794011,733,17,1668
119794101,700,14,27
119794101,700,17,857
119794101,664,14,1140
119794101,664,17,5043
119794101,664,18,488
119794101,672,14,294
119794101,678,14,391
119794101,678,17,277
119794101,680,14,169
119794101,680,17,111
119794101,681,14,145
119794101,681,17,555
119794101,681,18,826
119794101,684,17,1151
119794101,684,18,3063
119794101,686,14,1686
119794101,686,17,124
119794101,686,18,5965
119794101,687,14,103
119794101,687,17,428
119794101,687,18,100
119794101,693,17,188
119794101,693,18,237
119794101,694,14,455
119794101,694,17,2228
119794101,713,14,50
119794101,713,17,643
119794101,731,17,100
119794101,731,18,79
119794101,733,17,1294
119794191,700,14,64
119794191,700,17,425
119794191,664,14,1346
119794191,664,17,5087
119794191,664,18,629
119794191,672,14,284
119794191,678,14,283
119794191,678,17,219
119794191,680,14,198
119794191,680,17,163
119794191,681,14,165
119794191,681,17,524
119794191,681,18,557
119794191,684,17,1274
119794191,684,18,4041
119794191,686,14,1924
119794191,686,17,136
119794191,686,18,5098
119794191,687,14,132
119794191,687,17,600
119794191,687,18,146
119794191,693,17,197
119794191,693,18,291
119794191,694,14,436
119794191,694,17,2423
119794191,713,14,60
119794191,713,17,412
119794191,731,17,159
119794191,731,18,120
119794191,733,17,1371
119795001,700,14,39
119795001,700,17,259
119795001,664,14,506
119795001,664,17,1409
119795001,664,18,203
119795001,672,14,75
119795001,678,14,324
119795001,678,17,75
119795001,680,14,52
119795001,680,17,46
119795001,681,14,81
119795001,681,17,159
119795001,681,18,336
119795001,684,17,459
119795001,684,18,1407
119795001,686,14,607
119795001,686,17,55
119795001,686,18,2880
119795001,687,14,19
119795001,687,17,62
119795001,687,18,63
119795001,693,17,42
119795001,693,18,32
119795001,694,14,113
119795001,694,17,676
119795001,713,14,35
119795001,713,17,156
119795001,731,17,41
119795001,731,18,45
119795001,733,17,1028
119795011,700,14,35
119795011,700,17,94
119795011,664,14,343
119795011,664,17,744
119795011,664,18,109
119795011,672,14,68
119795011,678,14,92
119795011,678,17,33
119795011,680,14,12
119795011,680,17,35
119795011,681,14,34
119795011,681,17,63
119795011,681,18,209
119795011,684,17,323
119795011,684,18,815
119795011,686,14,526
119795011,686,17,23
119795011,686,18,2364
119795011,687,14,16
119795011,687,17,20
119795011,687,18,17
119795011,693,17,9
119795011,693,18,4
119795011,694,14,54
119795011,694,17,556
119795011,713,14,14
119795011,713,17,224
119795011,731,17,10
119795011,731,18,22
119795011,733,17,830
119795081,700,14,22
119795081,700,17,187
119795081,664,14,332
119795081,664,17,1100
119795081,664,18,145
119795081,672,14,53
119795081,678,14,129
119795081,678,17,19
119795081,680,14,20
119795081,680,17,42
119795081,681,14,32
119795081,681,17,103
119795081,681,18,219
119795081,684,17,241
119795081,684,18,945
119795081,686,14,491
119795081,686,17,30
119795081,686,18,1693
119795081,687,14,16
119795081,687,17,30
119795081,687,18,32
119795081,693,17,26
119795081,693,18,11
119795081,694,14,56
119795081,694,17,654
119795081,713,14,1
119795081,713,17,219
119795081,731,17,19
119795081,731,18,14
119795081,733,17,462
120536001,533,14,403
120536001,533,17,363
120536001,533,18,166
120536001,536,17,56
120536001,536,18,494
120536001,541,17,83
120536001,542,14,27
120536001,542,17,45
120536001,543,14,92
120536001,543,17,362
120536001,543,18,140
120536001,547,14,27
120536001,547,17,306
120536001,552,14,123
120536001,552,17,472
120536001,552,18,55
120536001,553,14,184
120536001,553,17,26
120536001,553,18,856
120536001,554,14,48
120536001,554,17,92
120536001,555,17,109
120536001,556,14,515
120536001,556,17,307
120536001,557,14,42
120536001,557,17,181
120536001,557,18,104
120536001,569,14,37
120536001,569,17,38
120536001,569,18,36
120536001,570,14,27
120536001,570,17,26
120536001,571,14,21
120536001,571,17,20
120536001,572,17,6
120536001,572,18,7
120549001,533,14,885
120549001,533,17,491
120549001,533,18,161
120549001,536,17,101
120549001,536,18,849
120549001,541,17,146
120549001,542,14,45
120549001,542,17,100
120549001,543,14,182
120549001,543,17,592
120549001,543,18,208
120549001,546,17,0
120549001,547,14,45
120549001,547,17,506
120549001,552,14,298
120549001,552,17,644
120549001,552,18,67
120549001,553,14,433
120549001,553,17,39
120549001,553,18,1296
120549001,554,14,67
120549001,554,17,212
120549001,555,17,116
120549001,556,14,1017
120549001,556,17,509
120549001,557,14,72
120549001,557,17,218
120549001,557,18,177
120549001,569,14,2
120549001,569,17,0
120549001,569,18,0
120549001,570,14,0
120549001,570,17,1
120549001,571,14,0
120549001,571,17,0
120549001,572,17,2
120549001,572,18,0
120556001,533,14,2086
120556001,533,17,1690
120556001,533,18,543
120556001,536,17,498
120556001,536,18,3077
120556001,541,17,498
120556001,542,14,132
120556001,542,17,320
120556001,543,14,333
120556001,543,17,1634
120556001,543,18,844
120556001,546,17,15
120556001,547,14,64
120556001,547,17,1453
120556001,552,14,616
120556001,552,17,2473
120556001,552,18,225
120556001,553,14,782
120556001,553,17,90
120556001,553,18,3824
120556001,554,14,338
120556001,554,17,680
120556001,555,17,303
120556001,556,14,1906
120556001,556,17,1459
120556001,557,14,301
120556001,557,17,866
120556001,557,18,901
120556001,569,14,260
120556001,569,17,676
120556001,569,18,461
120556001,570,14,505
120556001,570,17,272
120556001,571,14,60
120556001,571,17,334
120556001,572,17,266
120556001,572,18,456
121354001,700,14,11
121354001,700,17,68
121354001,664,14,227
121354001,664,17,1030
121354001,664,18,95
121354001,672,14,72
121354001,678,14,78
121354001,678,17,21
121354001,680,14,44
121354001,680,17,36
121354001,681,14,66
121354001,681,17,197
121354001,681,18,108
121354001,684,17,419
121354001,684,18,962
121354001,686,14,479
121354001,686,17,47
121354001,686,18,1330
121354001,687,14,85
121354001,687,17,144
121354001,687,18,37
121354001,693,17,92
121354001,693,18,117
121354001,694,14,55
121354001,694,17,574
121354001,713,14,17
121354001,713,17,112
121354001,731,17,27
121354001,731,18,31
121354001,733,17,288
121811001,702,14,72
121811001,702,17,683
121811001,711,14,154
121811001,711,17,1536
121811001,711,18,2046
121811001,716,14,2349
121811001,716,17,339
121811001,716,18,1675
121811001,720,17,112
121811001,720,18,428
121811001,724,14,86
121811001,724,17,121
121811001,724,18,357
121811001,726,14,727
121811001,729,17,99
121811001,729,18,215
121811001,730,14,167
121811001,730,17,48
121811001,732,14,196
121811001,732,17,1480
121811001,732,18,2394
121811001,742,17,423
121811001,744,14,22
121811001,744,17,61
121811001,745,14,9
121811001,745,17,113
121811011,702,14,190
121811011,702,17,1132
121811011,711,14,162
121811011,711,17,2163
121811011,711,18,2977
121811011,716,14,2692
121811011,716,17,206
121811011,716,18,2275
121811011,720,17,136
121811011,720,18,480
121811011,724,14,102
121811011,724,17,176
121811011,724,18,431
121811011,726,14,1344
121811011,729,17,118
121811011,729,18,222
121811011,730,14,408
121811011,730,17,149
121811011,732,14,217
121811011,732,17,1470
121811011,732,18,2430
121811011,742,17,886
121811011,744,14,37
121811011,744,17,105
121811011,745,14,26
121811011,745,17,301
121811021,702,14,145
121811021,702,17,801
121811021,711,14,133
121811021,711,17,1685
121811021,711,18,2591
121811021,716,14,2577
121811021,716,17,392
121811021,716,18,1965
121811021,720,17,170
121811021,720,18,404
121811021,724,14,119
121811021,724,17,149
121811021,724,18,469
121811021,726,14,1181
121811021,729,17,117
121811021,729,18,188
121811021,730,14,225
121811021,730,17,79
121811021,732,14,300
121811021,732,17,2151
121811021,732,18,2603
121811021,742,17,563
121811021,744,14,49
121811021,744,17,77
121811021,745,14,32
121811021,745,17,227
121811041,702,14,92
121811041,702,17,524
121811041,711,14,141
121811041,711,17,1339
121811041,711,18,1712
121811041,716,14,1936
121811041,716,17,128
121811041,716,18,1556
121811041,720,17,93
121811041,720,18,332
121811041,724,14,113
121811041,724,17,140
121811041,724,18,284
121811041,726,14,806
121811041,729,17,111
121811041,729,18,181
121811041,730,14,162
121811041,730,17,53
121811041,732,14,179
121811041,732,17,995
121811041,732,18,1535
121811041,742,17,435
121811041,744,14,63
121811041,744,17,51
121811041,745,14,27
121811041,745,17,193
121909011,700,14,5
121909011,700,17,45
121909011,664,14,228
121909011,664,17,1240
121909011,664,18,117
121909011,672,14,59
121909011,678,14,40
121909011,678,17,38
121909011,680,14,35
121909011,680,17,34
121909011,681,14,20
121909011,681,17,161
121909011,681,18,73
121909011,684,17,202
121909011,684,18,698
121909011,686,14,454
121909011,686,17,21
121909011,686,18,831
121909011,687,14,31
121909011,687,17,105
121909011,687,18,14
121909011,693,17,37
121909011,693,18,136
121909011,694,14,68
121909011,694,17,530
121909011,713,14,15
121909011,713,17,40
121909011,731,17,19
121909011,731,18,27
121909011,733,17,192
122019001,700,14,17
122019001,700,17,148
122019001,664,14,790
122019001,664,17,2160
122019001,664,18,172
122019001,672,14,195
122019001,678,14,106
122019001,678,17,60
122019001,680,14,92
122019001,680,17,51
122019001,681,14,66
122019001,681,17,140
122019001,681,18,174
122019001,684,17,423
122019001,684,18,2143
122019001,686,14,1100
122019001,686,17,65
122019001,686,18,2677
122019001,687,14,52
122019001,687,17,167
122019001,687,18,75
122019001,693,17,56
122019001,693,18,63
122019001,694,14,158
122019001,694,17,830
122019001,713,14,40
122019001,713,17,202
122019001,731,17,81
122019001,731,18,47
122019001,733,17,495
122019011,700,14,17
122019011,700,17,85
122019011,664,14,597
122019011,664,17,1974
122019011,664,18,330
122019011,672,14,108
122019011,678,14,87
122019011,678,17,55
122019011,680,14,132
122019011,680,17,67
122019011,681,14,69
122019011,681,17,184
122019011,681,18,152
122019011,684,17,479
122019011,684,18,2525
122019011,686,14,839
122019011,686,17,40
122019011,686,18,2505
122019011,687,14,92
122019011,687,17,252
122019011,687,18,77
122019011,693,17,122
122019011,693,18,127
122019011,694,14,167
122019011,694,17,824
122019011,713,14,39
122019011,713,17,190
122019011,731,17,96
122019011,731,18,93
122019011,733,17,370
122019051,700,14,15
122019051,700,17,78
122019051,664,14,89
122019051,664,17,190
122019051,664,18,31
122019051,672,14,33
122019051,678,14,65
122019051,678,17,5
122019051,680,14,7
122019051,680,17,19
122019051,681,14,43
122019051,681,17,31
122019051,681,18,129
122019051,684,17,104
122019051,684,18,396
122019051,686,14,341
122019051,686,17,3
122019051,686,18,895
122019051,687,14,9
122019051,687,17,7
122019051,687,18,7
122019051,693,17,22
122019051,693,18,3
122019051,694,14,12
122019051,694,17,112
122019051,713,14,8
122019051,713,17,86
122019051,731,17,13
122019051,731,18,6
122019051,733,17,105
122157001,533,14,2385
122157001,533,17,2026
122157001,533,18,714
122157001,536,17,566
122157001,536,18,3425
122157001,541,17,547
122157001,542,14,159
122157001,542,17,413
122157001,543,14,353
122157001,543,17,1744
122157001,543,18,859
122157001,546,17,22
122157001,547,14,83
122157001,547,17,1528
122157001,552,14,650
122157001,552,17,2755
122157001,552,18,270
122157001,553,14,829
122157001,553,17,87
122157001,553,18,5002
122157001,554,14,369
122157001,554,17,898
122157001,555,17,378
122157001,556,14,2271
122157001,556,17,1643
122157001,557,14,228
122157001,557,17,1045
122157001,557,18,867
122157001,569,14,251
122157001,569,17,744
122157001,569,18,602
122157001,570,14,871
122157001,570,17,271
122157001,571,14,38
122157001,571,17,567
122157001,572,17,280
122157001,572,18,472
122186001,700,14,17
122186001,700,17,590
122186001,664,14,2452
122186001,664,17,7174
122186001,664,18,874
122186001,672,14,642
122186001,678,14,585
122186001,678,17,324
122186001,680,14,282
122186001,680,17,262
122186001,681,14,178
122186001,681,17,619
122186001,681,18,704
122186001,684,17,1670
122186001,684,18,7523
122186001,686,14,3122
122186001,686,17,293
122186001,686,18,7136
122186001,687,14,181
122186001,687,17,833
122186001,687,18,227
122186001,693,17,207
122186001,693,18,524
122186001,694,14,871
122186001,694,17,2732
122186001,713,14,85
122186001,713,17,627
122186001,731,17,225
122186001,731,18,178
122186001,733,17,1493
122186011,700,14,16
122186011,700,17,779
122186011,664,14,2823
122186011,664,17,7816
122186011,664,18,776
122186011,672,14,539
122186011,678,14,652
122186011,678,17,337
122186011,680,14,345
122186011,680,17,235
122186011,681,14,278
122186011,681,17,539
122186011,681,18,560
122186011,684,17,2118
122186011,684,18,6628
122186011,686,14,3459
122186011,686,17,252
122186011,686,18,6151
122186011,687,14,350
122186011,687,17,1026
122186011,687,18,246
122186011,693,17,278
122186011,693,18,642
122186011,694,14,968
122186011,694,17,3309
122186011,713,14,54
122186011,713,17,739
122186011,731,17,241
122186011,731,18,218
122186011,733,17,1981
122186021,700,14,32
122186021,700,17,678
122186021,664,14,2271
122186021,664,17,6593
122186021,664,18,636
122186021,672,14,447
122186021,678,14,440
122186021,678,17,313
122186021,680,14,232
122186021,680,17,177
122186021,681,14,183
122186021,681,17,439
122186021,681,18,410
122186021,684,17,1496
122186021,684,18,4873
122186021,686,14,3332
122186021,686,17,223
122186021,686,18,5923
122186021,687,14,182
122186021,687,17,668
122186021,687,18,148
122186021,693,17,160
122186021,693,18,293
122186021,694,14,941
122186021,694,17,3191
122186021,713,14,78
122186021,713,17,1028
122186021,731,17,153
122186021,731,18,154
122186021,733,17,2189
122186231,700,14,22
122186231,700,17,517
122186231,664,14,1055
122186231,664,17,5571
122186231,664,18,456
122186231,672,14,176
122186231,678,14,459
122186231,678,17,251
122186231,680,14,147
122186231,680,17,169
122186231,681,14,200
122186231,681,17,842
122186231,681,18,484
122186231,684,17,1132
122186231,684,18,3180
122186231,686,14,1447
122186231,686,17,173
122186231,686,18,3953
122186231,687,14,84
122186231,687,17,479
122186231,687,18,111
122186231,693,17,255
122186231,693,18,288
122186231,694,14,464
122186231,694,17,2151
122186231,713,14,41
122186231,713,17,425
122186231,731,17,148
122186231,731,18,105
122186231,733,17,1157
122186241,700,14,11
122186241,700,17,444
122186241,664,14,915
122186241,664,17,4164
122186241,664,18,375
122186241,672,14,194
122186241,678,14,455
122186241,678,17,203
122186241,680,14,102
122186241,680,17,139
122186241,681,14,165
122186241,681,17,555
122186241,681,18,342
122186241,684,17,818
122186241,684,18,2386
122186241,686,14,1192
122186241,686,17,143
122186241,686,18,3194
122186241,687,14,61
122186241,687,17,360
122186241,687,18,80
122186241,693,17,164
122186241,693,18,173
122186241,694,14,431
122186241,694,17,1572
122186241,713,14,39
122186241,713,17,361
122186241,731,17,111
122186241,731,18,84
122186241,733,17,926
122186251,700,14,13
122186251,700,17,296
122186251,664,14,759
122186251,664,17,3739
122186251,664,18,301
122186251,672,14,151
122186251,678,14,332
122186251,678,17,136
122186251,680,14,114
122186251,680,17,155
122186251,681,14,132
122186251,681,17,531
122186251,681,18,289
122186251,684,17,793
122186251,684,18,1996
122186251,686,14,993
122186251,686,17,142
122186251,686,18,2444
122186251,687,14,82
122186251,687,17,388
122186251,687,18,58
122186251,693,17,187
122186251,693,18,199
122186251,694,14,363
122186251,694,17,1371
122186251,713,14,19
122186251,713,17,222
122186251,731,17,110
122186251,731,18,99
122186251,733,17,670
122186261,664,14,838
122186261,664,17,4501
122186261,664,18,397
122186261,672,14,155
122186261,680,14,142
122186261,680,17,190
122186261,684,17,831
122186261,684,18,2483
122186261,686,14,1246
122186261,686,17,145
122186261,686,18,2867
122186261,687,14,118
122186261,687,17,473
122186261,687,18,61
122186261,694,14,344
122186261,694,17,1506
122186261,713,14,35
122186261,713,17,284
122186261,731,17,126
122186261,731,18,129
122186261,733,17,725
122186271,700,14,14
122186271,700,17,332
122186271,664,14,561
122186271,664,17,3361
122186271,664,18,242
122186271,672,14,111
122186271,678,14,287
122186271,678,17,168
122186271,680,14,68
122186271,680,17,137
122186271,681,14,79
122186271,681,17,490
122186271,681,18,320
122186271,684,17,684
122186271,684,18,1873
122186271,686,14,810
122186271,686,17,138
122186271,686,18,2829
122186271,687,14,42
122186271,687,17,322
122186271,687,18,69
122186271,693,17,130
122186271,693,18,183
122186271,694,14,277
122186271,694,17,1319
122186271,713,14,24
